Axis1,Axis2,Axis3,Vector Magnitude,RR,label
0,0,0,0.0,0.783,1
0,0,0,0.0,0.79,1
0,0,0,0.0,0.864,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.798,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.713,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.746,1
0,0,0,0.0,0.865,1
0,0,0,0.0,0.923,1
0,0,0,0.0,0.931,1
0,0,0,0.0,0.87,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.767,1
0,0,0,0.0,0.753,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.725,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.686,1
28,0,1,28.02,0.699,1
0,0,0,0.0,0.711,1
0,2,14,14.14,0.725,1
53,129,135,194.1,0.832,1
13,59,88,106.74,0.816,1
0,21,42,46.96,0.8,1
0,0,10,10.0,0.828,1
0,0,0,0.0,0.822,1
0,0,0,0.0,0.898,1
0,0,0,0.0,0.897,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.783,1
0,0,0,0.0,0.757,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.839,1
0,0,0,0.0,0.859,1
0,0,0,0.0,0.793,1
0,0,0,0.0,0.792,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.816,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.842,1
0,0,0,0.0,0.842,1
0,0,0,0.0,0.847,1
0,0,2,2.0,0.854,1
0,0,0,0.0,0.87,1
0,0,0,0.0,0.796,1
36,24,25,49.97,0.764,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.892,1
0,0,0,0.0,0.862,1
0,0,0,0.0,0.78,1
0,0,0,0.0,0.738,1
0,0,0,0.0,0.734,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.91,1
0,0,0,0.0,0.878,1
0,0,0,0.0,0.777,1
0,0,0,0.0,0.775,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.911,1
0,0,0,0.0,0.894,1
0,0,0,0.0,0.906,1
0,0,0,0.0,0.944,1
0,0,0,0.0,0.913,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.814,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.889,1
0,0,0,0.0,0.921,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.835,1
0,0,0,0.0,0.88,1
0,0,0,0.0,0.917,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.896,1
0,0,0,0.0,0.898,1
0,0,0,0.0,1.002,1
0,0,0,0.0,0.988,1
0,0,0,0.0,0.882,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.71,1
0,0,0,0.0,0.698,1
0,0,0,0.0,0.698,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.703,1
0,0,8,8.0,0.746,1
53,79,88,129.59,0.798,1
25,23,13,36.37,0.751,1
13,0,0,13.0,0.793,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.761,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.727,1
36,38,34,62.42,0.764,1
23,27,25,43.39,0.829,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.789,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.806,1
0,0,0,0.0,0.831,1
35,29,34,56.76,0.81,1
80,0,49,93.81,0.8,1
16,34,49,61.75,0.801,1
5,19,5,20.27,0.882,1
0,6,0,6.0,0.773,1
0,0,0,0.0,0.744,1
3,0,10,10.44,0.735,1
41,98,65,124.54,0.814,1
1,29,29,41.02,0.841,1
0,0,0,0.0,0.777,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.715,1
0,0,0,0.0,0.704,1
16,40,34,54.88,0.699,1
39,55,46,81.62,0.72,1
26,26,13,39.0,0.792,1
14,0,0,14.0,0.938,1
0,0,0,0.0,0.852,1
0,0,6,6.0,0.797,1
0,0,31,31.0,0.775,1
14,0,57,58.69,0.74,1
9,50,61,79.39,0.734,1
44,21,27,55.73,0.737,1
0,9,6,10.82,0.756,1
0,0,0,0.0,0.885,1
47,0,0,47.0,0.987,1
70,0,19,72.53,1.001,1
0,0,0,0.0,0.983,1
0,0,0,0.0,0.853,1
0,0,0,0.0,0.817,1
3,0,0,3.0,0.815,1
41,0,13,43.01,0.825,1
52,0,13,53.6,0.812,1
1,0,0,1.0,0.814,1
8,0,0,8.0,0.831,1
0,0,0,0.0,0.85,1
0,0,0,0.0,0.917,1
0,0,0,0.0,0.811,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.757,1
0,0,0,0.0,0.764,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.839,1
14,0,0,14.0,0.956,1
32,0,19,37.22,0.96,1
0,0,0,0.0,0.879,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.835,1
0,0,0,0.0,0.867,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.894,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.768,1
0,0,0,0.0,0.781,1
13,23,12,29.02,0.842,1
86,99,63,145.49,0.86,1
0,61,28,67.12,0.816,1
0,18,0,18.0,0.873,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.903,1
0,0,0,0.0,0.929,1
0,0,0,0.0,0.837,1
0,0,0,0.0,0.764,1
0,0,0,0.0,0.752,1
0,0,0,0.0,0.768,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.837,1
0,0,0,0.0,0.77,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.775,1
0,0,0,0.0,0.808,1
0,0,0,0.0,0.892,1
0,0,0,0.0,0.853,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.889,1
0,0,0,0.0,0.897,1
0,0,0,0.0,0.878,1
0,0,0,0.0,0.912,1
0,0,0,0.0,0.94,1
0,0,0,0.0,0.876,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.842,1
0,0,0,0.0,0.823,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.779,1
0,5,15,15.81,0.775,1
92,118,87,173.08,0.765,1
45,58,19,75.83,0.818,1
34,32,20,50.79,0.981,1
0,0,0,0.0,0.857,1
0,0,0,0.0,0.935,1
0,0,0,0.0,0.911,1
39,16,18,45.84,0.844,1
30,5,2,30.48,0.838,1
8,0,0,8.0,0.868,1
0,0,0,0.0,0.92,1
0,0,0,0.0,0.918,1
0,0,0,0.0,0.897,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.77,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.776,1
0,0,0,0.0,0.792,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.74,1
0,0,0,0.0,0.796,1
20,2,6,20.98,0.827,1
67,37,67,101.72,0.841,1
0,0,10,10.0,0.836,1
22,0,20,29.73,0.867,1
13,4,22,25.87,0.793,1
0,0,1,1.0,0.747,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.743,1
0,0,0,0.0,0.804,1
0,0,0,0.0,1.04,1
0,0,0,0.0,0.875,1
0,0,0,0.0,0.857,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.768,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.65,1
0,0,0,0.0,0.647,1
0,0,0,0.0,0.646,1
0,0,0,0.0,0.65,1
0,0,0,0.0,0.7,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.734,1
0,0,0,0.0,0.717,1
0,0,6,6.0,0.751,1
3,112,105,153.55,0.888,1
0,47,25,53.24,0.888,1
0,19,0,19.0,0.793,1
0,0,0,0.0,0.744,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.683,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.755,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.96,1
0,0,0,0.0,1.069,1
0,0,0,0.0,1.079,1
0,0,0,0.0,1.033,1
0,0,0,0.0,0.994,1
70,120,109,176.58,0.933,1
22,37,8,43.78,0.818,1
0,54,34,63.81,0.777,1
0,12,11,16.28,0.788,1
0,0,5,5.0,0.793,1
5,0,32,32.39,0.728,1
0,0,20,20.0,0.326,1
0,0,7,7.0,0.38,1
0,0,6,6.0,0.711,1
7,0,35,35.69,0.738,1
15,0,25,29.15,0.757,1
0,0,0,0.0,0.763,1
27,0,17,31.91,0.799,1
1,0,2,2.24,0.794,1
3,0,11,11.4,0.757,1
33,0,36,48.84,0.758,1
42,3,38,56.72,0.754,1
37,37,17,55.02,0.758,1
33,73,75,109.74,0.796,1
0,58,38,69.34,0.823,1
0,9,0,9.0,0.872,1
0,0,0,0.0,0.896,1
0,0,0,0.0,0.833,1
1,0,0,1.0,0.813,1
14,0,0,14.0,0.81,1
0,0,0,0.0,0.789,1
15,0,0,15.0,0.775,1
0,0,0,0.0,0.73,1
134,23,119,180.68,0.708,1
84,0,93,125.32,0.722,1
232,58,112,264.07,0.769,1
51,6,8,51.97,0.867,1
134,2,13,134.64,0.971,1
5,12,41,43.01,0.981,1
107,24,116,159.63,0.944,1
62,0,62,87.68,0.854,1
112,33,163,200.5,0.796,1
26,15,51,59.18,0.799,1
6,0,44,44.41,0.868,1
0,0,0,0.0,0.961,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.915,1
0,0,0,0.0,0.973,1
0,0,0,0.0,0.972,1
0,0,0,0.0,0.952,1
0,0,0,0.0,0.844,1
0,0,0,0.0,0.761,1
0,8,11,13.6,0.75,1
34,104,74,132.09,0.751,1
0,54,2,54.04,0.87,1
2,12,0,12.17,1.051,1
19,44,42,63.73,1.018,1
68,57,24,91.92,0.975,1
37,46,8,59.57,0.867,1
0,0,0,0.0,0.816,1
45,92,78,128.74,0.833,1
0,29,0,29.0,0.91,1
2,17,0,17.12,0.925,1
0,0,0,0.0,0.885,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.798,1
0,0,0,0.0,0.806,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.865,1
0,0,0,0.0,0.949,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.792,1
0,0,0,0.0,0.78,1
47,28,41,68.37,0.745,1
52,18,155,164.48,0.939,1
57,0,39,69.07,0.864,1
15,0,73,74.53,0.8,1
47,55,47,86.27,0.786,1
18,22,66,71.86,0.787,1
24,0,0,24.0,0.827,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.839,1
27,1,15,30.9,0.801,1
71,57,130,158.71,0.775,1
38,41,58,80.55,0.786,1
87,9,77,116.53,0.84,1
40,0,30,50.0,0.865,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.843,1
0,0,0,0.0,0.898,1
0,0,0,0.0,0.922,1
0,0,0,0.0,0.873,1
0,0,0,0.0,0.856,1
0,0,0,0.0,0.896,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.791,1
39,133,145,200.59,0.753,1
0,53,68,86.21,0.722,1
8,55,53,76.8,0.69,1
20,0,42,46.52,0.685,1
78,33,64,106.16,0.69,1
12,76,101,126.97,0.72,1
0,44,51,67.36,0.755,1
25,1,17,30.25,0.743,1
17,11,0,20.25,0.766,1
0,0,0,0.0,0.759,1
0,0,0,0.0,0.724,1
0,0,0,0.0,0.721,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.667,1
0,0,0,0.0,1.051,1
0,0,0,0.0,0.865,1
0,0,0,0.0,0.775,1
0,0,0,0.0,0.751,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.802,1
0,0,0,0.0,0.894,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.857,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.85,1
0,0,0,0.0,0.878,1
0,0,0,0.0,0.835,1
19,0,0,19.0,0.782,1
0,0,0,0.0,0.749,1
0,0,0,0.0,0.755,1
0,0,0,0.0,0.795,1
0,0,0,0.0,0.884,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.847,1
0,10,0,10.0,0.87,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.899,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.754,1
0,0,0,0.0,0.775,1
39,0,6,39.46,0.773,1
73,0,10,73.68,0.76,1
27,1,5,27.48,0.712,1
16,4,13,21.0,0.69,1
0,0,0,0.0,0.7,1
4,24,33,41.0,0.741,1
1,53,48,71.51,0.869,1
19,27,18,37.6,1.001,1
0,18,0,18.0,0.921,1
0,0,0,0.0,0.959,1
0,0,0,0.0,0.938,1
0,0,3,3.0,0.868,1
35,92,73,122.55,0.796,1
9,104,63,121.93,0.726,1
0,0,0,0.0,0.713,1
0,0,0,0.0,0.7,1
0,0,0,0.0,0.659,1
0,0,0,0.0,0.671,1
0,0,0,0.0,0.721,1
0,0,0,0.0,0.844,1
0,0,0,0.0,0.87,1
27,14,56,63.73,0.855,1
27,111,155,192.55,0.809,1
0,64,62,89.11,0.764,1
58,104,188,222.54,0.755,1
10,0,48,49.03,0.772,1
0,0,21,21.0,0.832,1
0,0,0,0.0,0.838,1
0,0,0,0.0,0.757,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.752,1
0,0,0,0.0,0.823,1
60,83,154,184.95,0.914,1
21,53,77,95.81,0.882,1
69,160,216,277.52,0.896,1
9,2,37,38.13,0.902,1
0,0,22,22.0,0.925,1
0,0,0,0.0,0.897,1
0,0,0,0.0,0.866,1
0,0,0,0.0,0.882,1
0,0,0,0.0,0.873,1
0,0,0,0.0,0.866,1
0,0,0,0.0,0.859,1
0,0,0,0.0,0.85,1
0,0,0,0.0,0.878,1
0,0,0,0.0,0.879,1
0,0,0,0.0,0.861,1
0,0,0,0.0,0.864,1
27,52,54,79.68,0.867,1
32,54,22,66.51,0.897,1
0,38,11,39.56,0.91,1
0,0,0,0.0,0.898,1
0,11,10,14.87,0.859,1
11,34,30,46.66,0.829,1
17,62,49,80.83,0.813,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.848,1
43,83,59,110.54,0.863,1
0,22,0,22.0,0.888,1
0,2,0,2.0,0.927,1
8,0,0,8.0,0.923,1
0,0,0,0.0,0.892,1
0,0,0,0.0,0.86,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.898,1
0,0,0,0.0,0.868,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.889,1
0,0,0,0.0,0.896,1
0,0,0,0.0,0.883,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.744,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.761,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.842,1
82,38,66,111.91,0.893,1
66,71,90,132.28,0.926,1
75,5,12,76.12,0.852,1
52,38,72,96.6,0.799,1
18,29,53,63.04,0.8,1
191,13,120,225.94,0.8,1
198,23,92,219.54,0.771,1
65,15,44,79.91,0.742,1
45,0,17,48.1,0.724,1
50,0,158,165.72,0.715,1
37,0,149,153.53,0.75,1
47,0,87,98.88,0.823,1
54,0,128,138.92,0.993,1
172,47,150,233.01,0.967,1
106,57,49,129.95,0.946,1
14,0,51,52.89,0.851,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.814,1
0,0,0,0.0,0.785,1
3,0,11,11.4,0.771,1
63,118,112,174.46,0.781,1
6,45,16,48.14,0.785,1
0,16,5,16.76,0.804,1
0,0,0,0.0,0.812,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.837,1
0,0,0,0.0,0.901,1
0,0,0,0.0,0.872,1
0,0,0,0.0,0.838,1
0,0,0,0.0,0.842,1
0,0,0,0.0,0.846,1
26,1,0,26.02,0.869,1
132,109,62,182.07,0.84,1
25,57,25,67.07,0.808,1
19,11,0,21.95,0.786,1
0,0,0,0.0,0.806,1
0,0,9,9.0,0.848,1
0,0,7,7.0,0.892,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.848,1
15,0,0,15.0,0.867,1
9,0,0,9.0,0.818,1
0,0,0,0.0,0.812,1
18,100,70,123.39,0.842,1
