Axis1,Axis2,Axis3,Vector Magnitude,RR,label
179,110,265,338.18,0.881,1
36,87,82,124.86,0.877,1
0,14,1,14.04,0.846,1
3,2,11,11.58,0.79,1
26,19,0,32.2,0.744,1
1,0,0,1.0,0.734,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.736,1
2,0,0,2.0,0.763,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.754,1
0,0,0,0.0,0.745,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.78,1
25,8,0,26.25,0.781,1
0,4,5,6.4,0.809,1
16,21,11,28.6,0.812,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.774,1
6,0,0,6.0,0.729,1
35,25,0,43.01,0.696,1
12,10,3,15.91,0.696,1
18,14,59,63.25,0.712,1
107,240,128,292.29,0.742,1
116,104,166,227.66,0.764,1
10,69,126,144.0,0.767,1
2,9,83,83.51,0.773,1
52,4,77,93.0,0.786,1
34,0,36,49.52,0.779,1
5,0,39,39.32,0.777,1
27,162,199,258.02,0.758,1
10,72,110,131.85,0.737,1
22,103,47,115.33,0.735,1
0,9,0,9.0,0.716,1
0,0,0,0.0,0.717,1
0,0,0,0.0,0.751,1
0,0,0,0.0,0.782,1
3,2,0,3.61,0.806,1
29,13,1,31.8,0.805,1
2,0,0,2.0,0.84,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.808,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.746,1
8,5,2,9.64,0.741,1
25,9,0,26.57,0.727,1
0,0,0,0.0,0.734,1
20,5,9,22.49,0.743,1
24,0,0,24.0,0.753,1
0,0,0,0.0,0.763,1
0,0,0,0.0,0.776,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.784,1
1,0,2,2.24,0.784,1
0,0,0,0.0,0.764,1
0,0,1,1.0,0.765,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.768,1
51,24,23,60.88,0.782,1
123,124,93,197.87,0.802,1
24,95,149,178.33,0.814,1
42,67,99,126.7,0.813,1
55,7,71,90.08,0.787,1
45,27,26,58.57,0.79,1
108,222,62,254.54,0.789,1
72,196,101,231.95,0.774,1
113,171,68,215.95,0.748,1
132,176,127,254.03,0.75,1
215,143,53,263.6,0.747,1
24,80,78,114.28,0.751,1
35,63,70,100.47,0.805,1
34,157,103,190.82,0.786,1
14,77,67,103.02,0.768,1
30,90,35,101.12,0.773,1
53,73,58,107.25,0.753,1
16,7,31,35.58,0.756,1
9,12,15,21.21,0.746,1
9,31,8,33.26,0.73,1
63,0,85,105.8,0.75,1
44,13,105,114.59,0.781,1
13,7,73,74.48,0.769,1
0,0,10,10.0,0.718,1
38,30,40,62.8,0.711,1
59,41,51,88.11,0.724,1
52,11,52,74.36,0.72,1
5,0,0,5.0,0.69,1
0,0,0,0.0,0.696,1
0,0,0,0.0,0.69,1
0,0,0,0.0,0.713,1
0,0,0,0.0,0.713,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.752,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.778,1
0,0,0,0.0,0.763,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.746,1
0,0,0,0.0,0.762,1
0,0,0,0.0,0.776,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.876,1
0,0,0,0.0,0.715,1
0,0,0,0.0,0.749,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.734,1
0,0,0,0.0,0.761,1
8,10,10,16.25,0.72,1
19,0,17,25.5,0.746,1
5,22,5,23.11,0.733,1
53,13,54,76.77,0.729,1
45,5,91,101.64,0.713,1
44,7,68,81.3,0.691,1
0,0,0,0.0,0.719,1
7,30,10,32.39,0.693,1
3,23,0,23.19,0.725,1
0,0,0,0.0,0.761,1
4,19,9,21.4,0.722,1
25,65,5,69.82,0.672,1
0,36,0,36.0,0.652,1
0,2,0,2.0,0.639,1
0,0,0,0.0,0.64,1
0,0,6,6.0,0.642,1
0,0,0,0.0,0.672,1
0,0,0,0.0,0.709,1
0,0,0,0.0,0.673,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.7,1
90,0,102,136.03,0.738,1
142,10,264,299.93,0.775,1
137,0,212,252.41,0.798,1
67,14,99,120.36,0.789,1
40,6,171,175.72,0.789,1
51,24,145,155.57,0.797,1
46,0,43,62.97,0.818,1
23,0,54,58.69,0.838,1
0,0,5,5.0,0.849,1
0,0,0,0.0,0.86,1
0,0,0,0.0,0.872,1
0,0,0,0.0,0.867,1
0,0,0,0.0,0.835,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.846,1
0,0,0,0.0,0.846,1
0,0,0,0.0,0.862,1
0,4,4,5.66,0.838,1
92,10,72,117.25,0.867,1
66,59,137,163.11,0.859,1
92,68,200,230.41,0.844,1
183,64,58,202.36,0.811,1
124,95,16,157.03,0.803,1
178,179,96,270.08,0.771,1
48,102,11,113.27,0.782,1
23,44,0,49.65,0.78,1
0,0,0,0.0,0.755,1
0,0,0,0.0,0.721,1
0,0,0,0.0,0.728,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.853,1
0,0,0,0.0,0.861,1
0,0,0,0.0,0.806,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.798,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.808,1
0,0,0,0.0,0.819,1
0,0,0,0.0,0.788,1
9,0,0,9.0,0.813,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.812,1
24,81,74,112.31,0.874,1
27,65,38,79.99,0.884,1
15,64,46,80.23,0.868,1
93,132,64,173.69,0.835,1
46,50,29,73.87,0.798,1
7,81,33,87.74,0.805,1
0,58,0,58.0,0.805,1
0,6,0,6.0,0.814,1
0,0,0,0.0,0.819,1
0,0,0,0.0,0.843,1
0,0,0,0.0,0.828,1
0,0,0,0.0,0.84,1
0,0,0,0.0,0.839,1
1,0,0,1.0,0.842,1
69,70,59,114.64,0.808,1
150,77,79,186.2,0.838,1
36,62,0,71.69,0.828,1
0,5,5,7.07,0.814,1
0,0,0,0.0,0.779,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.802,1
0,0,0,0.0,0.794,1
0,0,0,0.0,0.767,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.734,1
0,0,0,0.0,0.714,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.846,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.794,1
10,0,0,10.0,0.799,1
0,0,0,0.0,0.802,1
0,0,0,0.0,0.795,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.808,1
22,10,15,28.44,0.799,1
7,72,118,138.41,0.777,1
58,100,197,228.41,0.745,1
0,0,18,18.0,0.738,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.736,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.767,1
0,0,0,0.0,0.792,1
0,0,0,0.0,0.843,1
0,0,0,0.0,0.871,1
0,0,0,0.0,0.884,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.86,1
0,0,0,0.0,0.853,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.795,1
0,0,0,0.0,0.789,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.793,1
19,0,12,22.47,0.83,1
68,8,194,205.73,0.825,1
58,45,207,219.63,0.82,1
75,19,111,135.3,0.784,1
123,29,280,307.2,0.813,1
33,15,165,168.93,0.803,1
124,70,99,173.43,0.819,1
132,95,132,209.46,0.804,1
46,59,38,83.91,0.763,1
0,21,53,57.01,0.769,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.743,1
13,0,34,36.4,0.724,1
45,0,31,54.64,0.696,1
0,0,0,0.0,0.703,1
0,0,1,1.0,0.736,1
0,0,0,0.0,0.795,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.877,1
36,41,10,55.47,0.849,1
109,200,201,303.78,0.875,1
57,113,104,163.81,0.89,1
15,48,33,60.15,0.895,1
0,8,0,8.0,0.867,1
0,0,0,0.0,0.863,1
0,0,0,0.0,0.883,1
0,0,0,0.0,0.883,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.883,1
0,0,0,0.0,0.835,1
0,0,5,5.0,0.851,1
0,0,0,0.0,0.844,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.864,1
0,0,0,0.0,0.894,1
0,0,0,0.0,0.91,1
0,0,0,0.0,0.901,1
0,0,0,0.0,0.876,1
0,0,20,20.0,0.882,1
0,0,1,1.0,0.867,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.837,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.802,1
0,0,0,0.0,0.804,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.856,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.883,1
0,0,0,0.0,0.858,1
0,0,0,0.0,0.861,1
0,0,0,0.0,0.924,1
0,0,0,0.0,0.92,1
0,0,0,0.0,0.883,1
0,0,0,0.0,0.829,1
0,0,6,6.0,0.818,1
0,0,34,34.0,0.816,1
0,0,0,0.0,0.842,1
0,0,0,0.0,0.797,1
0,0,0,0.0,0.835,1
0,0,0,0.0,0.842,1
0,0,0,0.0,0.843,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.795,1
0,0,0,0.0,0.783,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.78,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.819,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.812,1
0,0,0,0.0,0.811,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.791,1
0,0,0,0.0,0.794,1
0,0,0,0.0,0.755,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.716,1
53,108,33,124.75,0.74,1
109,50,196,229.78,0.743,1
8,100,182,207.82,0.872,1
5,30,7,31.21,0.864,1
0,0,0,0.0,0.856,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.81,1
0,0,0,0.0,0.838,1
0,0,0,0.0,0.846,1
0,0,0,0.0,0.858,1
0,0,2,2.0,0.852,1
53,84,141,172.47,0.841,1
0,0,107,107.0,0.827,1
0,0,24,24.0,0.796,1
0,0,0,0.0,0.791,1
0,0,0,0.0,0.794,1
0,0,0,0.0,0.774,1
0,0,4,4.0,0.782,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.867,1
0,0,0,0.0,0.87,1
0,0,0,0.0,0.825,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.86,1
0,0,0,0.0,0.828,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.798,1
0,0,0,0.0,0.793,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.771,1
0,0,60,60.0,0.813,1
0,0,3,3.0,0.817,1
0,0,8,8.0,0.84,1
0,0,5,5.0,0.799,1
0,0,14,14.0,0.812,1
0,16,33,36.67,0.804,1
49,44,45,79.76,0.798,1
57,119,25,134.29,0.812,1
0,5,0,5.0,0.829,1
29,50,5,58.02,0.848,1
46,91,160,189.73,0.874,1
55,7,117,129.47,0.865,1
0,2,21,21.1,0.825,1
9,8,50,51.43,0.823,1
5,6,15,16.91,0.815,1
45,47,142,156.2,0.825,1
0,30,30,42.43,0.814,1
6,1,27,27.68,0.773,1
10,28,123,126.54,0.786,1
14,92,37,100.14,0.798,1
85,117,151,209.08,0.813,1
115,193,80,238.48,0.803,1
83,155,142,226.0,0.77,1
42,62,181,195.88,0.774,1
0,49,42,64.54,0.787,1
0,2,10,10.2,0.823,1
0,0,4,4.0,0.862,1
0,0,0,0.0,0.867,1
0,0,1,1.0,0.813,1
0,0,10,10.0,0.761,1
0,0,0,0.0,0.737,1
0,0,0,0.0,0.752,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.793,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.822,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.857,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.835,1
0,0,0,0.0,0.84,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.791,1
0,0,0,0.0,0.761,1
0,0,28,28.0,0.771,1
0,0,10,10.0,0.777,1
0,0,9,9.0,0.788,1
0,0,0,0.0,0.784,1
0,0,23,23.0,0.759,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.778,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.78,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.839,1
0,0,0,0.0,0.863,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.88,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.85,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.776,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.789,1
0,0,0,0.0,0.767,1
0,0,4,4.0,0.75,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.74,1
7,9,2,11.58,0.784,1
26,129,1,131.6,0.819,1
6,39,51,64.48,0.842,1
6,151,146,210.13,0.848,1
10,20,144,145.73,0.862,1
0,0,0,0.0,0.867,1
0,0,0,0.0,0.858,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.718,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.78,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.852,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.819,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.827,1
0,0,2,2.0,0.853,1
0,0,44,44.0,0.848,1
0,2,44,44.05,0.859,1
0,0,11,11.0,0.853,1
0,0,0,0.0,0.872,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.859,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.842,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.77,1
0,0,0,0.0,0.768,1
0,0,0,0.0,0.763,1
29,80,33,91.27,0.779,1
71,19,74,104.3,0.812,1
6,47,15,49.7,0.781,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.78,1
0,2,0,2.0,0.774,1
16,32,22,42.0,0.771,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.736,1
0,0,0,0.0,0.715,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.681,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.733,1
44,59,27,78.4,0.777,1
43,47,37,73.67,0.771,1
47,46,20,68.74,0.786,1
46,0,8,46.69,0.745,1
0,0,0,0.0,0.751,1
0,0,0,0.0,0.731,1
8,0,0,8.0,0.732,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.876,1
0,0,0,0.0,0.919,1
0,0,0,0.0,0.92,1
0,0,0,0.0,0.912,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.822,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.792,1
0,0,0,0.0,0.776,1
0,0,0,0.0,0.767,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.899,1
0,0,0,0.0,0.975,1
0,0,0,0.0,0.964,1
0,0,0,0.0,0.943,1
0,0,0,0.0,0.853,1
0,0,0,0.0,0.789,1
0,0,0,0.0,0.79,1
0,0,0,0.0,0.782,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.844,1
0,0,0,0.0,0.875,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.84,1
10,32,22,40.1,0.852,1
0,55,41,68.6,0.851,1
0,18,31,35.85,0.798,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.89,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.846,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.832,1
0,0,8,8.0,0.854,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.825,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.819,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.772,1
0,0,2,2.0,0.803,1
8,28,29,41.1,0.814,1
0,0,0,0.0,0.837,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.867,1
0,0,0,0.0,0.831,1
13,16,42,46.79,0.843,1
0,0,3,3.0,0.828,1
18,19,32,41.34,0.817,1
39,93,43,109.63,0.81,1
0,13,0,13.0,0.8,1
0,0,0,0.0,0.794,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.811,1
0,0,0,0.0,0.828,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.789,1
0,0,0,0.0,0.816,1
0,0,0,0.0,0.812,1
2,0,0,2.0,0.799,1
104,65,105,161.45,0.767,1
61,20,27,69.64,0.801,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.87,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.91,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.84,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.825,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.828,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.802,1
0,0,0,0.0,0.797,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.793,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.819,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.863,1
0,0,0,0.0,0.87,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.718,1
0,0,0,0.0,0.752,1
0,0,0,0.0,0.738,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.797,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.892,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.846,1
0,0,0,0.0,0.835,1
0,0,0,0.0,0.838,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.828,1
0,0,0,0.0,0.863,1
0,0,0,0.0,0.9,1
0,0,0,0.0,0.906,1
0,0,0,0.0,0.839,1
0,0,0,0.0,0.85,1
0,0,0,0.0,0.838,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.814,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.81,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.865,1
0,0,0,0.0,0.887,1
0,0,0,0.0,0.882,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.802,1
0,0,0,0.0,0.808,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.839,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.844,1
0,0,0,0.0,0.814,1
7,0,0,7.0,0.829,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.866,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.858,1
0,0,0,0.0,0.878,1
0,0,0,0.0,0.875,1
0,0,0,0.0,0.87,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.804,1
0,0,0,0.0,0.812,1
0,0,0,0.0,0.783,1
0,0,0,0.0,0.794,1
0,0,0,0.0,0.79,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.806,1
0,0,0,0.0,0.819,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.838,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.792,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.793,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.84,1
0,0,0,0.0,0.839,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.81,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.791,1
0,0,0,0.0,0.769,1
0,0,0,0.0,0.793,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.775,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.783,1
51,8,38,64.1,0.76,1
72,19,143,161.23,0.729,1
184,65,214,289.62,0.702,1
60,58,92,124.21,0.702,1
55,18,60,83.36,0.715,1
0,0,1,1.0,0.69,1
0,0,0,0.0,0.707,1
65,69,54,109.1,0.737,1
98,204,51,231.99,0.777,1
28,76,93,123.32,0.8,1
28,31,47,62.88,0.815,1
23,34,5,41.35,0.854,1
9,6,32,33.78,0.88,1
10,30,17,35.9,0.888,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.811,1
0,0,10,10.0,0.808,1
0,0,0,0.0,0.816,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.737,1
0,0,16,16.0,0.741,1
0,0,0,0.0,0.793,1
0,0,0,0.0,0.852,1
0,0,0,0.0,0.921,1
0,0,0,0.0,0.932,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.777,1
0,0,18,18.0,0.781,1
0,0,0,0.0,0.791,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.853,1
0,0,0,0.0,0.861,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.856,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.831,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.851,1
0,0,6,6.0,0.856,1
0,0,14,14.0,0.853,1
0,0,8,8.0,0.858,1
0,0,0,0.0,0.82,1
0,0,54,54.0,0.809,1
0,0,1,1.0,0.829,1
0,0,0,0.0,0.84,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.811,1
0,0,0,0.0,0.755,1
0,0,0,0.0,0.76,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.815,1
0,9,7,11.4,0.829,1
71,98,87,149.04,0.79,1
