Axis1,Axis2,Axis3,Vector Magnitude,RR,label
1,8,3,8.6,0.979,1
8,17,13,22.85,0.981,1
0,2,0,2.0,1.039,1
0,0,0,0.0,1.025,1
0,0,0,0.0,1.018,1
0,0,0,0.0,1.033,1
2,26,2,26.15,1.021,1
26,31,22,46.05,0.947,1
11,58,10,59.87,0.873,1
0,2,0,2.0,0.908,1
0,0,0,0.0,0.962,1
0,0,0,0.0,0.969,1
0,0,0,0.0,1.013,1
17,32,11,37.87,0.96,1
2,2,0,2.83,0.951,1
0,0,0,0.0,0.865,1
0,0,0,0.0,0.909,1
1,0,1,1.41,0.861,1
11,0,13,17.03,0.914,1
0,0,1,1.0,1.282,1
3,0,4,5.0,1.156,1
10,3,10,14.46,1.179,1
0,2,0,2.0,1.16,1
0,0,0,0.0,1.146,1
0,3,0,3.0,1.142,1
0,0,0,0.0,1.104,1
0,0,0,0.0,1.05,1
0,0,0,0.0,1.024,1
0,0,0,0.0,1.014,1
0,0,0,0.0,1.034,1
0,0,0,0.0,1.016,1
0,0,0,0.0,1.074,1
8,1,3,8.6,1.11,1
63,0,20,66.1,1.113,1
8,0,3,8.54,1.087,1
0,1,0,1.0,0.966,1
24,10,21,33.42,0.973,1
4,0,5,6.4,0.91,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.913,1
0,0,0,0.0,1.007,1
0,0,0,0.0,1.08,1
0,0,0,0.0,1.082,1
0,0,0,0.0,1.049,1
0,2,2,2.83,1.002,1
2,0,10,10.2,1.008,1
11,0,3,11.4,0.998,1
0,0,0,0.0,0.971,1
1,0,0,1.0,0.949,1
22,8,34,41.28,0.956,1
0,3,2,3.61,0.908,1
0,0,0,0.0,0.936,1
0,0,0,0.0,0.895,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.935,1
0,0,0,0.0,1.005,1
0,9,1,9.06,1.031,1
6,11,6,13.89,0.933,1
4,31,8,32.26,0.95,1
0,2,1,2.24,0.956,1
0,0,0,0.0,0.925,1
0,0,0,0.0,0.931,1
0,0,0,0.0,0.961,1
0,0,0,0.0,0.887,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.924,1
0,0,0,0.0,0.929,1
0,0,0,0.0,0.942,1
0,0,0,0.0,0.928,1
21,123,23,126.88,0.967,1
82,58,60,117.0,0.985,1
144,142,40,206.16,0.95,1
23,127,85,154.54,0.911,1
0,55,24,60.01,0.85,1
2,0,2,2.83,0.879,1
0,0,0,0.0,0.866,1
0,0,0,0.0,0.897,1
0,0,0,0.0,0.968,1
0,0,0,0.0,0.986,1
0,0,0,0.0,0.995,1
0,0,0,0.0,0.974,1
1,0,0,1.0,0.904,1
0,0,0,0.0,0.922,1
0,0,0,0.0,0.937,1
0,0,0,0.0,0.949,1
0,0,0,0.0,0.936,1
0,2,0,2.0,0.715,1
0,0,0,0.0,0.697,1
38,48,132,145.51,0.741,1
39,29,67,82.77,0.818,1
75,133,112,189.36,0.877,1
62,186,129,234.69,0.947,1
0,104,24,106.73,0.983,1
0,24,26,35.38,0.941,1
0,1,0,1.0,1.083,1
0,0,0,0.0,1.044,1
0,0,0,0.0,1.027,1
0,0,0,0.0,0.982,1
0,0,0,0.0,1.02,1
0,0,0,0.0,1.082,1
0,0,0,0.0,1.046,1
0,0,0,0.0,0.947,1
0,0,0,0.0,0.993,1
0,0,0,0.0,1.007,1
0,0,0,0.0,0.922,1
0,0,0,0.0,0.932,1
0,0,0,0.0,0.906,1
0,0,2,2.0,0.936,1
0,0,0,0.0,0.942,1
0,0,0,0.0,0.931,1
0,0,0,0.0,0.95,1
0,0,0,0.0,0.867,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.802,1
0,0,0,0.0,0.909,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.938,1
0,0,0,0.0,0.92,1
0,0,0,0.0,0.989,1
0,0,0,0.0,0.916,1
0,0,0,0.0,0.943,1
0,0,0,0.0,1.046,1
0,0,0,0.0,1.029,1
0,0,0,0.0,0.988,1
0,0,0,0.0,1.043,1
0,0,0,0.0,1.01,1
0,0,0,0.0,0.963,1
0,0,0,0.0,0.914,1
0,0,0,0.0,0.955,1
0,0,0,0.0,0.967,1
0,0,0,0.0,0.995,1
0,0,0,0.0,0.93,1
0,0,0,0.0,0.95,1
0,0,0,0.0,1.018,1
0,0,0,0.0,0.97,1
0,0,0,0.0,0.938,1
0,0,0,0.0,0.955,1
0,0,0,0.0,0.953,1
0,0,0,0.0,0.934,1
0,0,0,0.0,0.918,1
0,0,0,0.0,0.853,1
0,0,0,0.0,0.821,1
48,109,139,183.05,0.834,1
86,31,190,210.85,0.908,1
161,50,236,290.03,1.0,1
28,13,50,58.76,0.991,1
100,21,218,240.76,0.958,1
20,0,43,47.42,0.959,1
74,19,181,196.46,1.024,1
55,1,86,102.09,1.012,1
89,4,145,170.18,1.06,1
28,54,50,78.74,1.016,1
19,29,0,34.67,0.948,1
0,40,0,40.0,0.885,1
0,5,0,5.0,0.848,1
83,28,48,99.88,0.846,1
178,21,48,185.55,0.883,1
2,0,4,4.47,0.9,1
5,0,0,5.0,0.882,1
42,0,4,42.19,0.907,1
28,0,2,28.07,0.873,1
44,0,2,44.05,0.815,1
102,4,115,153.77,0.818,1
43,14,71,84.18,0.865,1
26,13,17,33.67,0.832,1
5,87,84,121.04,0.791,1
35,85,97,133.64,0.867,1
9,53,75,92.28,1.104,1
3,23,32,39.52,0.948,1
4,11,44,45.53,0.96,1
9,16,39,43.1,0.996,1
1,6,24,24.76,0.947,1
3,22,19,29.22,0.969,1
0,10,16,18.87,1.02,1
0,5,1,5.1,1.013,1
30,98,26,105.74,0.921,1
50,109,41,126.74,0.991,1
53,132,67,157.23,1.03,1
39,76,69,109.81,1.046,1
38,119,53,135.7,1.027,1
43,61,50,89.83,0.933,1
2,6,2,6.63,0.891,1
55,63,16,85.15,0.885,1
149,59,143,214.78,0.864,1
46,24,77,92.85,0.87,1
33,64,45,84.91,0.875,1
77,34,199,216.07,0.886,1
39,35,169,176.94,0.867,1
5,13,19,23.56,0.843,1
20,13,98,100.86,0.863,1
16,22,41,49.2,0.865,1
0,0,7,7.0,0.884,1
0,0,0,0.0,0.829,1
18,1,2,18.14,0.854,1
101,27,74,128.09,0.845,1
17,50,73,90.1,0.836,1
120,236,91,279.96,0.789,1
65,106,33,128.65,0.841,1
48,142,48,157.39,0.808,1
59,53,111,136.42,0.784,1
44,173,119,214.54,0.814,1
106,189,105,240.79,0.829,1
114,239,51,269.66,0.829,1
122,265,140,323.59,0.845,1
31,39,101,112.62,0.811,1
27,25,127,132.22,0.806,1
11,84,37,92.44,0.789,1
63,27,157,171.31,0.784,1
36,68,105,130.17,0.783,1
16,8,42,45.65,0.736,1
40,19,68,81.15,0.763,1
16,20,60,65.24,0.84,1
27,3,38,46.71,0.831,1
16,1,32,35.79,0.821,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.813,1
21,0,28,35.0,0.79,1
2,0,10,10.2,0.76,1
0,0,0,0.0,0.759,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.816,1
0,0,0,0.0,0.825,1
1,1,0,1.41,0.833,1
18,3,23,29.36,0.865,1
28,1,94,98.09,0.802,1
34,1,114,118.97,0.805,1
0,0,5,5.0,0.792,1
0,0,1,1.0,0.811,1
4,0,24,24.33,0.853,1
5,0,46,46.27,0.854,1
0,0,11,11.0,0.851,1
0,0,8,8.0,0.848,1
1,0,2,2.24,0.833,1
260,52,100,283.38,0.802,1
205,76,28,220.42,0.78,1
17,28,57,65.74,0.757,1
29,23,40,54.5,0.767,1
45,13,23,52.18,0.796,1
52,29,35,69.07,0.791,1
59,24,36,73.16,0.77,1
49,40,47,78.8,0.818,1
35,17,32,50.38,0.837,1
24,20,29,42.63,0.844,1
46,42,28,68.29,0.817,1
49,32,35,68.19,0.85,1
42,37,29,63.04,0.868,1
42,31,43,67.63,0.84,1
27,34,26,50.61,0.837,1
30,21,29,46.71,0.839,1
30,31,26,50.37,0.833,1
37,21,43,60.49,0.802,1
45,50,36,76.3,0.779,1
50,50,25,75.0,0.747,1
54,69,41,96.74,0.73,1
110,85,26,141.42,0.748,1
93,57,26,112.13,0.788,1
78,46,12,91.35,0.811,1
69,40,19,81.99,0.791,1
118,55,20,131.72,0.82,1
205,113,141,273.27,0.846,1
45,63,74,107.1,0.852,1
63,2,19,65.83,0.813,1
6,0,1,6.08,0.833,1
0,0,0,0.0,0.814,1
0,0,0,0.0,0.78,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.794,1
0,0,0,0.0,0.806,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.789,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.811,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.791,1
0,0,0,0.0,0.823,1
0,0,0,0.0,0.813,1
0,1,0,1.0,0.782,1
1,7,0,7.07,0.82,1
0,3,0,3.0,0.808,1
0,0,0,0.0,0.764,1
0,3,0,3.0,0.803,1
0,0,0,0.0,0.78,1
0,5,0,5.0,0.767,1
120,54,96,162.89,0.756,1
70,51,103,134.57,0.754,1
51,32,146,157.93,0.734,1
68,44,113,139.03,0.778,1
73,52,88,125.61,0.784,1
5,0,0,5.0,0.802,1
5,11,12,17.03,0.822,1
13,5,2,14.07,0.851,1
7,4,0,8.06,0.86,1
0,0,0,0.0,0.822,1
26,2,4,26.38,0.817,1
111,76,21,136.15,0.829,1
58,56,40,90.0,0.817,1
79,35,19,88.47,0.815,1
94,41,52,114.98,0.83,1
77,66,45,110.95,0.83,1
69,42,25,84.56,0.828,1
153,53,65,174.48,0.889,1
85,25,40,97.21,0.935,1
59,27,47,80.12,0.901,1
40,94,94,138.82,0.944,1
145,151,97,230.73,0.977,1
67,77,55,115.94,0.98,1
67,45,21,83.4,0.907,1
62,40,9,74.33,0.906,1
60,37,16,72.28,0.992,1
52,52,16,75.26,0.97,1
52,53,20,76.9,0.949,1
44,34,36,66.24,0.979,1
37,23,18,47.14,0.95,1
58,44,40,83.07,0.914,1
36,46,24,63.15,0.906,1
46,118,24,128.9,0.869,1
40,70,17,82.4,0.88,1
29,12,43,53.24,0.894,1
16,30,52,62.13,0.904,1
27,31,14,43.43,0.867,1
15,25,25,38.41,0.886,1
13,13,49,52.34,0.822,1
5,51,21,55.38,0.817,1
73,59,50,106.35,0.835,1
19,142,66,157.74,0.822,1
20,77,4,79.66,0.841,1
4,60,36,70.09,0.84,1
0,5,18,18.68,0.825,1
1,6,55,55.34,0.789,1
0,0,3,3.0,0.813,1
0,0,1,1.0,0.806,1
0,0,1,1.0,0.791,1
0,0,0,0.0,0.822,1
0,13,3,13.34,0.795,1
15,56,51,77.21,0.897,1
4,41,43,59.55,0.865,1
37,1,81,89.06,0.819,1
15,4,79,80.51,0.815,1
0,0,0,0.0,0.839,1
4,29,34,44.87,0.837,1
18,15,14,27.29,0.83,1
23,1,11,25.51,0.856,1
2,0,0,2.0,0.849,1
0,0,0,0.0,0.808,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.81,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.806,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.795,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.743,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.717,1
0,0,0,0.0,0.709,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.764,1
0,0,0,0.0,0.858,1
0,0,0,0.0,0.943,1
0,0,0,0.0,0.901,1
0,0,0,0.0,1.0,1
0,0,0,0.0,0.968,1
0,0,0,0.0,0.907,1
0,0,5,5.0,0.884,1
0,0,0,0.0,0.875,1
0,3,25,25.18,0.833,1
11,0,0,11.0,0.875,1
30,10,17,35.9,0.889,1
102,10,13,103.31,0.842,1
40,15,14,44.96,0.865,1
10,1,12,15.65,0.93,1
38,37,11,54.17,0.88,1
77,199,57,220.86,0.855,1
31,91,11,96.76,0.815,1
46,109,152,192.62,0.841,1
50,36,92,110.72,0.842,1
48,38,100,117.25,0.833,1
5,16,27,31.78,0.918,1
5,0,9,10.3,0.879,1
17,5,92,93.69,0.825,1
0,0,39,39.0,0.813,1
36,78,14,87.04,0.764,1
33,70,131,152.15,0.784,1
58,87,104,147.48,0.844,1
67,112,70,148.1,0.862,1
54,105,135,179.35,0.851,1
62,72,107,143.1,0.934,1
68,116,106,171.22,0.95,1
79,91,37,126.06,0.867,1
79,109,61,147.79,0.894,1
59,87,68,125.2,0.881,1
67,47,44,92.92,0.863,1
79,84,36,120.8,0.835,1
92,112,44,151.47,0.89,1
75,133,49,160.36,0.939,1
60,26,22,68.99,0.936,1
38,21,76,87.53,1.021,1
39,37,40,67.01,1.008,1
34,92,155,183.43,0.955,1
142,80,111,197.19,1.002,1
109,89,137,196.4,0.967,1
13,32,71,78.96,0.897,1
55,12,41,69.64,0.938,1
52,85,35,105.61,0.947,1
71,143,189,247.41,0.921,1
60,95,120,164.39,0.876,1
74,35,85,118.01,0.912,1
95,91,87,157.72,0.935,1
122,41,118,174.61,0.878,1
110,75,333,358.63,0.896,1
106,14,189,217.15,0.855,1
4,4,54,54.3,0.862,1
27,57,65,90.57,0.865,1
30,93,105,143.44,0.877,1
20,34,36,53.4,0.903,1
19,33,3,38.2,0.908,1
43,42,44,74.49,0.952,1
132,49,151,206.46,0.937,1
141,30,192,240.09,0.921,1
7,23,101,103.82,0.895,1
73,19,102,126.86,0.843,1
119,192,63,234.51,0.839,1
42,113,104,159.21,0.83,1
132,37,68,153.03,0.85,1
90,13,22,93.56,0.826,1
18,7,9,21.31,0.849,1
59,9,18,62.34,0.899,1
109,53,131,178.47,0.893,1
72,57,120,151.11,0.949,1
67,95,99,152.69,0.929,1
51,64,193,209.63,0.874,1
23,156,41,162.93,0.83,1
8,53,64,83.48,0.802,1
146,108,77,197.25,0.783,1
182,230,284,408.26,0.746,1
164,218,152,312.29,0.758,1
46,8,0,46.69,0.72,1
13,0,0,13.0,0.713,1
0,0,0,0.0,0.763,1
7,2,0,7.28,0.758,1
3,0,0,3.0,0.745,1
3,0,0,3.0,0.781,1
0,0,0,0.0,0.779,1
0,0,0,0.0,0.761,1
0,0,0,0.0,0.74,1
0,0,0,0.0,0.769,1
31,63,51,86.78,0.756,1
166,37,247,299.89,0.748,1
18,9,149,150.35,0.737,1
6,0,60,60.3,0.758,1
3,0,22,22.2,0.765,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.777,1
0,0,0,0.0,0.77,1
0,0,1,1.0,0.765,1
0,0,2,2.0,0.749,1
2,0,15,15.13,0.75,1
3,0,16,16.28,0.758,1
10,1,14,17.23,0.733,1
0,0,0,0.0,0.741,1
0,0,1,1.0,0.635,1
0,0,0,0.0,0.797,1
0,0,0,0.0,0.718,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.696,1
0,0,0,0.0,0.697,1
0,0,0,0.0,0.715,1
0,0,0,0.0,0.708,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.694,1
0,0,0,0.0,0.747,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.76,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.763,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.722,1
0,0,0,0.0,0.804,1
0,0,0,0.0,0.888,1
0,0,0,0.0,0.907,1
0,0,0,0.0,0.871,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.78,1
0,0,0,0.0,0.806,1
0,0,0,0.0,0.788,1
141,31,184,233.88,0.764,1
63,14,72,96.69,0.783,1
168,19,103,197.97,0.831,1
65,48,115,140.55,0.81,1
234,107,160,302.99,0.778,1
46,9,16,49.53,0.703,1
28,1,17,32.77,0.822,1
5,0,1,5.1,0.765,1
6,0,0,6.0,0.739,1
2,0,0,2.0,0.748,1
3,0,0,3.0,0.779,1
3,0,0,3.0,0.772,1
4,0,0,4.0,0.759,1
3,0,0,3.0,0.8,1
2,0,0,2.0,0.756,1
0,0,0,0.0,0.729,1
4,0,0,4.0,0.717,1
3,0,0,3.0,0.733,1
3,0,0,3.0,0.765,1
4,0,0,4.0,0.767,1
3,0,0,3.0,0.732,1
2,1,0,2.24,0.773,1
5,0,0,5.0,0.792,1
76,16,55,95.17,0.782,1
96,54,91,142.87,0.751,1
59,22,56,84.27,0.776,1
16,46,19,52.28,0.808,1
0,4,27,27.29,0.823,1
46,98,116,158.67,0.829,1
174,91,111,225.56,0.918,1
169,131,164,269.48,0.981,1
76,12,47,90.16,0.933,1
33,37,66,82.55,0.932,1
54,35,21,67.69,0.973,1
40,28,31,57.84,0.975,1
0,0,0,0.0,0.892,1
2,0,0,2.0,0.938,1
0,0,0,0.0,0.994,1
1,0,0,1.0,0.893,1
0,0,0,0.0,0.862,1
0,0,0,0.0,0.961,1
4,1,0,4.12,0.962,1
13,21,4,25.02,0.872,1
4,14,0,14.56,0.923,1
2,1,2,3.0,0.923,1
3,6,2,7.0,0.883,1
0,0,2,2.0,0.915,1
0,0,0,0.0,0.928,1
0,0,0,0.0,0.892,1
0,4,0,4.0,0.85,1
0,0,0,0.0,0.868,1
0,0,0,0.0,0.896,1
0,1,0,1.0,0.871,1
0,2,0,2.0,0.861,1
0,2,0,2.0,0.913,1
0,0,0,0.0,0.949,1
99,50,23,113.27,0.886,1
94,79,33,127.15,0.863,1
69,120,85,162.44,0.882,1
84,69,8,109.0,0.904,1
28,19,4,34.07,0.851,1
59,37,17,71.69,0.85,1
25,0,5,25.5,0.927,1
5,0,2,5.39,0.956,1
1,0,1,1.41,0.879,1
0,0,0,0.0,0.903,1
0,0,0,0.0,0.903,1
1,0,0,1.0,0.866,1
0,0,0,0.0,0.858,1
0,0,0,0.0,0.897,1
0,0,0,0.0,0.918,1
0,0,0,0.0,0.864,1
0,0,0,0.0,0.873,1
0,0,0,0.0,0.959,1
0,0,0,0.0,0.956,1
0,0,0,0.0,0.89,1
19,0,0,19.0,0.955,1
49,0,4,49.16,1.051,1
8,0,0,8.0,0.971,1
1,0,0,1.0,0.939,1
0,0,0,0.0,0.99,1
0,0,0,0.0,1.008,1
4,9,0,9.85,0.908,1
6,1,1,6.16,0.939,1
15,7,0,16.55,1.016,1
3,14,1,14.35,1.003,1
17,3,0,17.26,0.929,1
17,30,0,34.48,0.991,1
141,106,82,194.53,1.018,1
105,68,72,144.34,0.983,1
19,4,68,70.72,0.944,1
27,76,30,86.05,0.974,1
99,22,90,135.59,0.986,1
15,65,24,70.89,0.875,1
12,25,42,50.33,0.905,1
51,3,12,52.48,0.906,1
46,14,1,48.09,0.879,1
12,1,0,12.04,0.869,1
5,0,0,5.0,0.933,1
5,1,0,5.1,0.912,1
26,6,10,28.5,0.823,1
29,18,6,34.66,0.855,1
23,9,1,24.72,0.857,1
6,13,8,16.4,0.854,1
2,1,0,2.24,0.799,1
0,0,0,0.0,0.866,1
0,0,0,0.0,0.938,1
0,0,0,0.0,0.979,1
0,0,0,0.0,0.907,1
0,0,0,0.0,0.963,1
0,1,0,1.0,0.987,1
0,2,0,2.0,0.988,1
0,0,0,0.0,0.913,1
2,0,2,2.83,0.906,1
3,0,0,3.0,0.914,1
16,0,0,16.0,0.849,1
1,0,0,1.0,0.824,1
0,0,0,0.0,0.771,1
1,0,0,1.0,0.778,1
3,0,0,3.0,0.816,1
5,0,0,5.0,0.811,1
1,3,3,4.36,0.913,1
58,10,6,59.16,0.975,1
58,12,4,59.36,0.981,1
60,8,9,61.2,0.935,1
136,55,51,155.31,1.025,1
75,3,25,79.11,1.011,1
15,3,2,15.43,0.938,1
15,1,1,15.07,0.907,1
0,3,0,3.0,0.911,1
0,0,0,0.0,0.899,1
0,0,0,0.0,0.9,1
0,0,0,0.0,0.941,1
0,0,0,0.0,0.914,1
0,0,0,0.0,0.887,1
7,8,3,11.05,0.931,1
18,28,30,44.81,0.94,1
134,34,28,141.05,0.935,1
189,26,89,210.52,0.925,1
99,54,32,117.22,0.979,1
174,72,170,253.69,1.011,1
90,30,58,111.19,0.979,1
53,13,123,134.56,0.928,1
42,5,4,42.49,0.928,1
34,8,1,34.94,0.943,1
92,41,16,101.99,0.895,1
126,72,127,192.84,0.855,1
181,56,183,263.41,0.936,1
2,4,35,35.28,0.955,1
4,0,7,8.06,0.95,1
0,0,0,0.0,0.911,1
0,0,0,0.0,0.953,1
0,0,1,1.0,0.911,1
10,1,4,10.82,0.865,1
34,30,8,46.04,0.903,1
108,35,54,125.72,0.899,1
84,12,4,84.95,0.868,1
74,10,35,82.47,0.937,1
11,2,4,11.87,0.842,1
0,3,9,9.49,0.824,1
21,7,6,22.93,0.902,1
5,6,4,8.77,0.893,1
5,2,3,6.16,0.825,1
0,0,1,1.0,0.847,1
0,19,35,39.82,0.873,1
1,26,43,50.26,0.864,1
6,3,0,6.71,0.858,1
2,2,0,2.83,0.898,1
7,12,0,13.89,0.95,1
0,6,0,6.0,0.939,1
1,0,0,1.0,0.925,1
0,0,0,0.0,0.984,1
7,5,19,20.86,0.98,1
5,4,14,15.39,0.896,1
0,3,1,3.16,0.896,1
0,0,0,0.0,0.911,1
0,0,0,0.0,0.908,1
0,0,0,0.0,0.87,1
1,0,0,1.0,0.96,1
1,0,0,1.0,0.995,1
0,0,0,0.0,0.953,1
0,0,0,0.0,0.946,1
0,0,0,0.0,0.971,1
0,0,0,0.0,0.953,1
0,0,0,0.0,0.904,1
0,0,0,0.0,0.951,1
0,0,0,0.0,0.965,1
0,0,0,0.0,0.921,1
0,0,0,0.0,0.948,1
0,0,0,0.0,1.031,1
0,1,0,1.0,1.039,1
13,2,0,13.15,0.96,1
2,0,0,2.0,1.008,1
1,2,0,2.24,0.983,1
6,10,1,11.7,0.97,1
3,3,1,4.36,0.967,1
10,2,11,15.0,0.434,1
26,1,55,60.84,0.305,1
45,8,20,49.89,0.297,1
1,4,1,4.24,1.045,1
3,1,0,3.16,0.929,1
0,6,1,6.08,0.985,1
5,1,0,5.1,0.987,1
1,4,0,4.12,0.97,1
0,2,0,2.0,1.035,1
1,0,0,1.0,1.01,1
2,0,0,2.0,0.994,1
0,0,0,0.0,0.946,1
0,0,0,0.0,0.948,1
0,0,0,0.0,1.005,1
0,0,0,0.0,0.99,1
0,0,0,0.0,0.996,1
0,0,0,0.0,1.017,1
0,0,0,0.0,0.987,1
0,0,0,0.0,0.931,1
0,0,0,0.0,0.932,1
0,0,0,0.0,0.911,1
0,0,0,0.0,0.922,1
0,0,0,0.0,0.854,1
0,1,4,4.12,0.865,1
0,2,1,2.24,0.89,1
0,0,0,0.0,0.917,1
0,0,0,0.0,0.846,1
2,0,0,2.0,0.842,1
0,0,0,0.0,0.852,1
0,0,0,0.0,0.835,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.783,1
0,0,0,0.0,0.816,1
1,0,0,1.0,0.804,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.761,1
