Axis1,Axis2,Axis3,Vector Magnitude,RR,label
0,0,0,0.0,0.855,1
0,0,0,0.0,0.804,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.864,1
0,0,0,0.0,0.754,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.791,1
0,0,0,0.0,0.779,1
0,0,0,0.0,0.695,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.697,1
0,0,0,0.0,0.714,1
0,0,0,0.0,0.673,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.752,1
0,0,0,0.0,0.754,1
0,0,0,0.0,0.705,1
0,0,0,0.0,0.745,1
0,0,0,0.0,0.766,1
0,4,75,75.11,0.808,1
0,0,59,59.0,0.784,1
0,0,0,0.0,0.713,1
137,36,54,151.59,0.789,1
57,0,19,60.08,0.711,1
169,43,75,189.83,0.751,1
33,0,5,33.38,0.794,1
23,0,0,23.0,0.854,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.761,1
0,0,1,1.0,0.753,1
0,0,9,9.0,0.666,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.714,1
0,0,0,0.0,0.707,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.644,1
27,0,11,29.15,0.658,1
86,0,196,214.04,0.624,1
73,20,325,333.7,0.617,1
69,0,221,231.52,0.667,1
34,14,38,52.88,0.707,1
65,38,276,286.09,0.679,1
0,6,67,67.27,0.76,1
0,0,61,61.0,0.793,1
0,0,5,5.0,0.789,1
0,0,0,0.0,0.77,1
0,2,19,19.1,0.761,1
0,0,15,15.0,0.778,1
0,0,0,0.0,0.74,1
0,0,0,0.0,0.866,1
0,0,0,0.0,0.888,1
0,0,0,0.0,0.882,1
0,0,0,0.0,0.872,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.882,1
0,0,0,0.0,0.728,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.816,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.716,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.77,1
0,0,0,0.0,0.776,1
0,0,0,0.0,0.839,1
0,0,0,0.0,0.912,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.759,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.74,1
0,0,0,0.0,0.939,1
0,0,0,0.0,0.896,1
0,0,0,0.0,0.943,1
0,0,0,0.0,0.893,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.697,1
0,0,0,0.0,0.709,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.825,1
0,0,0,0.0,0.745,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.843,1
0,0,0,0.0,0.734,1
0,0,0,0.0,0.88,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.708,1
0,0,0,0.0,0.78,1
0,0,0,0.0,0.896,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.759,1
0,0,0,0.0,0.867,1
0,0,0,0.0,0.957,1
0,0,0,0.0,0.888,1
70,8,69,98.62,0.808,1
53,5,186,193.47,0.783,1
8,17,141,142.25,0.867,1
23,40,214,218.92,0.843,1
15,12,77,79.36,0.916,1
0,0,47,47.0,0.834,1
0,0,28,28.0,0.714,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.915,1
0,0,0,0.0,0.843,1
0,0,0,0.0,0.784,1
24,21,186,188.71,0.694,1
23,26,239,241.51,0.707,1
6,0,57,57.31,0.79,1
0,0,41,41.0,0.732,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.795,1
0,0,0,0.0,0.757,1
0,0,0,0.0,0.728,1
0,0,0,0.0,0.65,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.792,1
0,0,0,0.0,0.837,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.852,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.754,1
0,0,0,0.0,0.804,1
0,0,0,0.0,0.835,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.838,1
0,0,0,0.0,0.753,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.725,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.887,1
0,0,0,0.0,0.892,1
0,0,0,0.0,0.789,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.747,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.673,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.698,1
0,0,0,0.0,0.811,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.77,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.742,1
59,2,135,147.34,0.777,1
131,42,221,260.32,0.771,1
34,0,28,44.05,0.799,1
37,31,301,304.85,0.715,1
0,13,147,147.57,0.701,1
15,13,44,48.27,0.735,1
7,28,34,44.6,0.816,1
26,19,38,49.81,0.732,1
36,10,153,157.5,0.734,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.714,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.754,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.718,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.728,1
4,0,3,5.0,0.783,1
75,17,20,79.46,0.837,1
37,0,0,37.0,0.734,1
9,0,0,9.0,0.755,1
62,30,30,75.13,0.759,1
61,11,25,66.84,0.679,1
77,0,6,77.23,0.645,1
3,0,0,3.0,0.657,1
0,0,0,0.0,0.649,1
0,0,0,0.0,0.628,1
0,0,0,0.0,0.604,1
0,0,0,0.0,0.628,1
0,0,0,0.0,0.686,1
0,0,0,0.0,0.651,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.812,1
0,0,0,0.0,0.79,1
0,0,0,0.0,0.858,1
0,0,0,0.0,0.808,1
0,0,0,0.0,0.716,1
0,0,0,0.0,0.715,1
0,0,0,0.0,0.703,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.895,1
0,0,0,0.0,0.882,1
0,0,0,0.0,0.852,1
0,0,0,0.0,0.745,1
0,0,0,0.0,0.773,1
0,0,0,0.0,0.751,1
0,0,0,0.0,0.716,1
0,0,0,0.0,0.672,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.676,1
0,0,0,0.0,0.74,1
0,0,0,0.0,0.723,1
0,0,0,0.0,0.755,1
0,0,0,0.0,0.751,1
0,0,0,0.0,0.812,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.724,1
0,0,0,0.0,0.825,1
0,0,0,0.0,0.828,1
0,0,0,0.0,0.792,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.825,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.825,1
0,0,0,0.0,0.828,1
0,0,0,0.0,0.832,1
0,7,0,7.0,0.751,1
0,30,0,30.0,0.761,1
0,0,0,0.0,0.744,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.761,1
0,0,0,0.0,0.858,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.696,1
14,0,11,17.8,0.753,1
0,0,0,0.0,0.768,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.814,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.734,1
0,0,0,0.0,0.763,1
0,0,0,0.0,0.777,1
0,0,0,0.0,0.709,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.773,1
0,0,0,0.0,0.857,1
0,0,0,0.0,0.886,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.793,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.697,1
46,2,29,54.42,0.646,1
31,0,33,45.28,0.628,1
96,81,177,217.04,0.66,1
36,27,136,143.25,0.734,1
45,15,84,96.47,0.666,1
0,0,29,29.0,0.651,1
0,0,0,0.0,0.674,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.743,1
0,0,0,0.0,0.831,1
0,0,0,0.0,0.897,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.678,1
0,0,0,0.0,0.685,1
0,0,0,0.0,0.717,1
0,0,0,0.0,0.642,1
0,0,0,0.0,0.679,1
0,0,0,0.0,0.722,1
0,0,0,0.0,0.803,1
6,0,12,13.42,0.751,1
0,0,0,0.0,0.696,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.706,1
0,0,0,0.0,0.716,1
0,0,0,0.0,0.713,1
0,0,0,0.0,0.65,1
0,0,0,0.0,0.658,1
0,0,0,0.0,0.721,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.886,1
0,0,0,0.0,0.878,1
0,0,0,0.0,0.865,1
0,0,0,0.0,0.811,1
0,0,0,0.0,0.725,1
0,0,0,0.0,0.757,1
0,0,0,0.0,0.844,1
0,0,0,0.0,0.957,1
0,0,0,0.0,1.0,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.828,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.76,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.769,1
0,0,0,0.0,0.703,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.927,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.968,1
0,0,0,0.0,0.838,1
0,0,0,0.0,0.763,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.74,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.764,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.778,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.846,1
0,0,0,0.0,0.71,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.7,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.708,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.783,1
0,0,0,0.0,0.828,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.794,1
0,0,0,0.0,0.808,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.862,1
0,0,0,0.0,0.86,1
0,0,0,0.0,0.856,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.708,1
0,0,0,0.0,0.684,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.696,1
0,0,0,0.0,0.67,1
83,44,239,256.8,0.766,1
84,59,244,264.71,0.873,1
0,8,41,41.77,0.809,1
26,10,36,45.52,0.727,1
75,0,30,80.78,0.74,1
0,0,0,0.0,0.773,1
28,4,21,35.23,0.74,1
36,3,298,300.18,0.732,1
25,0,151,153.06,0.668,1
2,19,94,95.92,0.689,1
110,37,165,201.73,0.683,1
40,5,116,122.8,0.75,1
73,31,108,133.99,0.759,1
75,48,48,101.16,0.797,1
62,62,177,197.53,0.895,1
36,38,90,104.12,0.856,1
0,0,24,24.0,0.774,1
0,0,0,0.0,0.701,1
0,0,0,0.0,0.695,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.761,1
0,0,0,0.0,0.728,1
0,0,0,0.0,0.696,1
0,0,0,0.0,0.802,1
0,0,0,0.0,0.801,1
0,0,0,0.0,0.728,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.74,1
0,0,0,0.0,0.705,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.679,1
0,0,0,0.0,0.724,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.746,1
0,0,0,0.0,0.706,1
15,0,0,15.0,0.758,1
46,15,257,261.51,0.763,1
51,25,347,351.62,0.795,1
22,0,93,95.57,0.69,1
0,0,63,63.0,0.69,1
0,0,18,18.0,0.67,1
0,0,0,0.0,0.652,1
0,0,0,0.0,0.616,1
0,0,0,0.0,0.603,1
0,0,0,0.0,0.636,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.642,1
0,0,0,0.0,0.662,1
0,0,0,0.0,0.695,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.719,1
0,0,0,0.0,0.723,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.701,1
0,0,0,0.0,0.744,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.7,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.725,1
0,0,0,0.0,0.717,1
0,0,0,0.0,0.69,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.782,1
0,0,0,0.0,0.743,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.684,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.657,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.695,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.74,1
0,0,0,0.0,0.76,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.743,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.706,1
0,0,0,0.0,0.695,1
0,0,0,0.0,0.718,1
0,0,0,0.0,0.697,1
0,0,0,0.0,0.667,1
0,0,0,0.0,0.69,1
0,0,0,0.0,0.666,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.694,1
0,0,0,0.0,0.66,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.812,1
0,0,0,0.0,0.965,1
0,0,0,0.0,0.911,1
0,0,0,0.0,0.705,1
0,0,0,0.0,0.658,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.919,1
0,0,0,0.0,0.938,1
0,0,0,0.0,0.903,1
0,0,0,0.0,0.893,1
0,0,0,0.0,0.907,1
0,0,0,0.0,0.913,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.749,1
0,0,0,0.0,0.746,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.736,1
0,0,0,0.0,0.744,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.814,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.77,1
0,0,0,0.0,0.753,1
0,0,0,0.0,0.816,1
0,0,0,0.0,0.738,1
0,0,0,0.0,0.747,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.745,1
0,0,0,0.0,0.746,1
33,21,6,39.57,0.749,1
52,41,300,307.22,0.786,1
91,84,239,269.18,0.819,1
30,41,58,77.1,0.777,1
10,2,69,69.75,0.714,1
23,15,158,160.37,0.687,1
2,0,72,72.03,0.65,1
4,0,40,40.2,0.617,1
0,0,0,0.0,0.614,1
0,0,0,0.0,0.66,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.738,1
0,0,0,0.0,0.675,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.706,1
0,0,0,0.0,0.662,1
0,0,0,0.0,0.658,1
0,0,0,0.0,0.676,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.68,1
0,0,0,0.0,0.672,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.749,1
0,0,0,0.0,0.769,1
0,0,0,0.0,0.686,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.683,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.707,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.685,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.707,1
0,0,0,0.0,0.67,1
0,0,0,0.0,0.658,1
0,0,0,0.0,0.737,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.736,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.67,1
0,0,0,0.0,0.638,1
0,0,0,0.0,0.608,1
0,0,0,0.0,0.61,1
0,0,0,0.0,0.614,1
0,0,0,0.0,0.648,1
0,0,0,0.0,0.722,1
0,0,0,0.0,0.763,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.798,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.722,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.691,1
0,0,0,0.0,0.691,1
0,0,0,0.0,0.679,1
0,0,0,0.0,0.673,1
0,0,0,0.0,0.65,1
0,0,0,0.0,0.625,1
0,0,0,0.0,0.632,1
0,0,0,0.0,0.619,1
0,0,0,0.0,0.647,1
0,0,0,0.0,0.646,1
0,0,0,0.0,0.647,1
0,0,0,0.0,0.623,1
0,0,0,0.0,0.616,1
0,0,0,0.0,0.64,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.743,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.79,1
0,14,0,14.0,0.703,1
0,0,0,0.0,0.69,1
0,0,0,0.0,0.69,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.678,1
0,0,0,0.0,0.661,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.773,1
0,0,0,0.0,0.695,1
0,0,0,0.0,0.661,1
0,0,0,0.0,0.661,1
0,0,0,0.0,0.659,1
0,0,0,0.0,0.678,1
0,0,0,0.0,0.66,1
0,0,0,0.0,0.642,1
0,0,0,0.0,0.691,1
0,0,0,0.0,0.714,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.724,1
0,0,0,0.0,0.763,1
0,0,0,0.0,0.763,1
0,0,0,0.0,0.751,1
0,0,0,0.0,0.683,1
0,0,0,0.0,0.683,1
0,0,0,0.0,0.703,1
0,0,0,0.0,0.759,1
0,0,0,0.0,0.77,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.763,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.715,1
0,0,0,0.0,0.706,1
0,3,0,3.0,0.728,1
8,9,19,22.49,0.744,1
0,0,0,0.0,0.747,1
0,0,0,0.0,0.705,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.708,1
0,0,0,0.0,0.7,1
0,0,0,0.0,0.666,1
0,0,0,0.0,0.673,1
0,0,0,0.0,0.701,1
0,0,0,0.0,0.745,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.696,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.709,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.697,1
0,0,0,0.0,0.659,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.718,1
0,0,0,0.0,0.744,1
0,0,0,0.0,0.852,1
