Axis1,Axis2,Axis3,Vector Magnitude,RR,label
0,0,27,27.0,0.682,1
0,0,35,35.0,0.703,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.657,1
0,0,0,0.0,0.659,1
0,0,0,0.0,0.653,1
0,0,0,0.0,0.66,1
0,0,0,0.0,0.661,1
0,0,0,0.0,0.679,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.682,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.67,1
0,0,0,0.0,0.666,1
0,0,0,0.0,0.624,1
0,0,0,0.0,0.595,1
0,0,0,0.0,0.604,1
0,0,0,0.0,0.615,1
0,0,0,0.0,0.648,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.782,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.837,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.808,1
0,0,0,0.0,0.76,1
0,0,0,0.0,0.703,1
0,0,0,0.0,0.67,1
0,0,0,0.0,0.649,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.676,1
0,0,0,0.0,0.676,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.743,1
0,0,0,0.0,0.708,1
0,0,0,0.0,0.747,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.646,1
0,0,0,0.0,0.608,1
0,0,12,12.0,0.596,1
17,0,84,85.7,0.622,1
1,0,19,19.03,0.686,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.761,1
0,0,0,0.0,0.754,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.728,1
0,0,9,9.0,0.771,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.835,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.776,1
0,0,0,0.0,0.751,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.725,1
0,0,0,0.0,0.715,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.718,1
0,0,0,0.0,0.681,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.703,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.744,1
0,0,0,0.0,0.712,1
0,0,4,4.0,0.758,1
0,0,92,92.0,0.753,1
0,0,46,46.0,0.765,1
46,0,126,134.13,0.732,1
28,0,81,85.7,0.716,1
89,76,74,138.47,0.715,1
67,22,26,75.16,0.724,1
140,78,28,162.69,0.725,1
143,12,96,172.65,0.691,1
241,47,93,262.56,0.703,1
83,73,207,234.66,0.712,1
11,0,9,14.21,0.765,1
79,1,89,119.01,0.742,1
18,8,197,197.98,0.751,1
70,38,326,335.59,0.711,1
120,51,271,300.74,0.697,1
7,45,68,81.84,0.75,1
26,11,31,41.93,0.778,1
0,0,91,91.0,0.829,1
0,0,145,145.0,0.745,1
5,0,140,140.09,0.791,1
0,0,32,32.0,0.744,1
0,0,31,31.0,0.731,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.709,1
0,0,0,0.0,0.717,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.747,1
0,0,0,0.0,0.705,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.711,1
0,0,9,9.0,0.725,1
0,0,0,0.0,0.714,1
0,0,0,0.0,0.737,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.685,1
0,0,0,0.0,0.636,1
0,0,0,0.0,0.624,1
0,0,0,0.0,0.604,1
0,0,0,0.0,0.6,1
0,0,0,0.0,0.62,1
0,0,0,0.0,0.638,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.698,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.671,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.694,1
0,0,0,0.0,0.707,1
9,0,43,43.93,0.699,1
71,36,201,216.19,0.694,1
39,29,73,87.7,0.677,1
15,0,56,57.97,0.678,1
0,0,10,10.0,0.684,1
0,0,0,0.0,0.713,1
0,0,0,0.0,0.701,1
0,0,0,0.0,0.706,1
0,0,0,0.0,0.67,1
33,0,66,73.79,0.684,1
0,0,0,0.0,0.673,1
0,0,0,0.0,0.694,1
0,0,0,0.0,0.706,1
0,0,0,0.0,0.705,1
0,0,0,0.0,0.685,1
0,0,0,0.0,0.657,1
0,0,0,0.0,0.654,1
0,0,0,0.0,0.634,1
0,0,0,0.0,0.649,1
0,0,0,0.0,0.652,1
0,0,0,0.0,0.659,1
0,0,0,0.0,0.658,1
0,0,0,0.0,0.683,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.707,1
12,35,140,144.81,0.687,1
76,41,238,253.18,0.654,1
25,43,58,76.41,0.622,1
15,4,47,49.5,0.62,1
6,0,9,10.82,0.622,1
0,0,6,6.0,0.674,1
67,0,62,91.29,0.67,1
9,0,2,9.22,0.671,1
15,0,8,17.0,0.673,1
23,0,9,24.7,0.672,1
0,0,0,0.0,0.651,1
18,0,7,19.31,0.646,1
0,0,0,0.0,0.651,1
0,0,0,0.0,0.675,1
0,0,0,0.0,0.673,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.646,1
0,0,0,0.0,0.649,1
0,0,0,0.0,0.679,1
0,0,0,0.0,0.71,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.707,1
0,0,0,0.0,0.707,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.683,1
0,0,0,0.0,0.675,1
0,0,0,0.0,0.652,1
0,0,0,0.0,0.657,1
0,0,0,0.0,0.661,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.714,1
0,0,0,0.0,0.703,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.682,1
0,0,0,0.0,0.676,1
0,0,0,0.0,0.69,1
25,0,0,25.0,0.692,1
0,0,0,0.0,0.662,1
43,1,46,62.98,0.679,1
37,23,41,59.82,0.674,1
6,0,5,7.81,0.691,1
0,0,0,0.0,0.755,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.698,1
0,0,0,0.0,0.7,1
0,0,0,0.0,0.696,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.724,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.674,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.667,1
0,0,0,0.0,0.651,1
0,0,0,0.0,0.646,1
0,0,0,0.0,0.655,1
0,0,0,0.0,0.67,1
0,0,0,0.0,0.683,1
0,0,0,0.0,0.697,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.68,1
0,0,0,0.0,0.679,1
0,0,0,0.0,0.69,1
0,0,0,0.0,0.654,1
0,0,0,0.0,0.651,1
0,0,0,0.0,0.646,1
30,0,54,61.77,0.658,1
0,0,23,23.0,0.655,1
0,0,7,7.0,0.704,1
0,0,0,0.0,0.718,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.778,1
6,0,8,10.0,0.745,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.697,1
0,0,0,0.0,0.705,1
0,0,0,0.0,0.682,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.682,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.709,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.696,1
0,0,0,0.0,0.672,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.757,1
0,0,0,0.0,0.724,1
0,0,0,0.0,0.762,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.752,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.657,1
0,0,0,0.0,0.639,1
0,0,0,0.0,0.65,1
0,0,0,0.0,0.671,1
0,0,0,0.0,0.661,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.679,1
0,0,0,0.0,0.68,1
0,0,0,0.0,0.661,1
0,0,0,0.0,0.636,1
0,0,0,0.0,0.615,1
0,0,0,0.0,0.604,1
0,0,0,0.0,0.591,1
0,0,0,0.0,0.608,1
0,0,0,0.0,0.651,1
0,0,0,0.0,0.691,1
0,0,0,0.0,0.719,1
0,0,0,0.0,0.679,1
0,0,0,0.0,0.679,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.692,1
7,0,11,13.04,0.678,1
11,0,13,17.03,0.688,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.705,1
0,0,0,0.0,0.737,1
0,0,0,0.0,0.738,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.695,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.691,1
0,0,0,0.0,0.645,1
0,0,0,0.0,0.608,1
0,0,0,0.0,0.597,1
0,0,0,0.0,0.591,1
0,0,0,0.0,0.603,1
0,0,0,0.0,0.633,1
0,0,0,0.0,0.716,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.759,1
0,0,0,0.0,0.762,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.715,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.658,1
0,0,0,0.0,0.656,1
0,0,0,0.0,0.647,1
0,0,0,0.0,0.671,1
0,0,0,0.0,0.679,1
0,0,0,0.0,0.628,1
0,0,0,0.0,0.645,1
0,0,0,0.0,0.679,1
13,0,13,18.38,0.699,1
35,0,62,71.2,0.706,1
37,0,137,141.91,0.699,1
1,0,84,84.01,0.662,1
103,28,237,259.93,0.649,1
28,29,51,65.01,0.639,1
0,0,19,19.0,0.636,1
11,0,54,55.11,0.622,1
39,46,91,109.17,0.617,1
57,64,24,89.0,0.622,1
20,50,12,55.17,0.645,1
0,1,0,1.0,0.726,1
42,0,6,42.43,0.8,1
14,0,0,14.0,0.89,1
0,23,46,51.43,0.901,1
0,2,16,16.12,0.894,1
0,0,0,0.0,0.898,1
0,0,0,0.0,0.857,1
0,0,0,0.0,0.84,1
0,0,0,0.0,0.837,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.811,1
0,0,0,0.0,0.776,1
0,0,0,0.0,0.73,1
22,17,50,57.21,0.72,1
34,38,142,150.88,0.701,1
16,11,86,88.16,0.721,1
0,0,33,33.0,0.763,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.75,1
0,0,6,6.0,0.779,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.777,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.707,1
0,0,0,0.0,0.733,1
0,0,1,1.0,0.772,1
84,18,172,192.26,0.817,1
26,0,83,86.98,0.823,1
0,0,39,39.0,0.802,1
0,0,0,0.0,0.738,1
0,0,0,0.0,0.743,1
0,0,0,0.0,0.709,1
0,0,0,0.0,0.728,1
0,0,0,0.0,0.708,1
0,0,0,0.0,0.691,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.812,1
0,0,0,0.0,0.738,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.695,1
0,0,0,0.0,0.706,1
0,0,0,0.0,0.754,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.769,1
0,0,0,0.0,0.734,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.645,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.754,1
0,0,0,0.0,0.79,1
0,0,0,0.0,0.798,1
22,26,15,37.22,0.809,1
5,1,5,7.14,0.755,1
12,50,26,57.62,0.778,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.801,1
0,0,0,0.0,0.811,1
0,0,0,0.0,0.76,1
0,0,0,0.0,0.789,1
0,0,0,0.0,0.754,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.747,1
0,0,0,0.0,0.76,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.85,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.759,1
0,0,0,0.0,0.709,1
0,0,0,0.0,0.673,1
0,0,0,0.0,0.662,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.777,1
0,0,0,0.0,0.789,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.749,1
0,0,0,0.0,0.68,1
0,0,0,0.0,0.651,1
0,0,0,0.0,0.635,1
0,0,0,0.0,0.633,1
0,0,0,0.0,0.653,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.875,1
0,0,0,0.0,0.906,1
3,0,0,3.0,0.903,1
7,0,2,7.28,0.896,1
2,0,0,2.0,0.675,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.722,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.763,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.725,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.721,1
0,0,0,0.0,0.704,1
0,0,0,0.0,0.724,1
0,0,0,0.0,0.737,1
0,0,0,0.0,0.725,1
0,0,0,0.0,0.714,1
0,0,0,0.0,0.749,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.759,1
52,12,5,53.6,0.769,1
71,0,70,99.7,0.733,1
52,0,54,74.97,0.691,1
7,12,0,13.89,0.704,1
0,0,0,0.0,0.697,1
0,0,0,0.0,0.744,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.719,1
0,0,0,0.0,0.69,1
0,10,0,10.0,0.73,1
0,0,0,0.0,0.721,1
0,0,0,0.0,0.752,1
0,0,0,0.0,0.744,1
0,0,0,0.0,0.717,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.753,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.745,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.735,1
0,0,0,0.0,0.773,1
0,0,0,0.0,0.749,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.756,1
0,0,0,0.0,0.779,1
70,9,229,239.63,0.791,1
115,16,144,184.98,0.748,1
141,35,149,208.1,0.768,1
25,0,9,26.57,0.783,1
15,0,15,21.21,0.796,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.809,1
27,0,25,36.8,0.737,1
0,0,0,0.0,0.744,1
0,0,0,0.0,0.681,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.681,1
0,0,0,0.0,0.659,1
0,0,0,0.0,0.65,1
0,0,0,0.0,0.664,1
0,0,0,0.0,0.698,1
0,0,0,0.0,0.751,1
0,0,0,0.0,0.714,1
0,0,0,0.0,0.719,1
0,0,0,0.0,0.738,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.757,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.667,1
0,0,0,0.0,0.632,1
0,0,0,0.0,0.615,1
0,0,0,0.0,0.609,1
0,0,0,0.0,0.612,1
30,4,20,36.28,0.632,1
24,0,19,30.61,0.714,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.768,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.783,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.768,1
0,0,0,0.0,0.759,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.716,1
0,0,0,0.0,0.676,1
0,0,0,0.0,0.631,1
0,0,0,0.0,0.605,1
0,0,0,0.0,0.588,1
0,0,0,0.0,0.602,1
0,0,0,0.0,0.619,1
0,0,0,0.0,0.652,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.858,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.844,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.801,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.78,1
0,0,0,0.0,0.746,1
0,0,0,0.0,0.776,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.757,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.694,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.668,1
0,0,0,0.0,0.694,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.779,1
0,0,0,0.0,0.762,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.722,1
0,0,0,0.0,0.681,1
0,0,0,0.0,0.701,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.667,1
0,0,0,0.0,0.664,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.7,1
34,0,18,38.47,0.693,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.674,1
0,0,0,0.0,0.681,1
0,0,0,0.0,0.715,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.747,1
0,0,0,0.0,0.768,1
0,0,0,0.0,0.761,1
0,0,0,0.0,0.708,1
0,0,0,0.0,0.691,1
0,0,0,0.0,0.716,1
0,0,0,0.0,0.697,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.678,1
0,0,0,0.0,0.694,1
0,0,0,0.0,0.695,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.7,1
0,0,0,0.0,0.686,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.695,1
0,0,0,0.0,0.713,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.696,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.678,1
0,0,0,0.0,0.702,1
0,0,0,0.0,0.719,1
32,0,28,42.52,0.736,1
37,0,31,48.27,0.731,1
0,0,0,0.0,0.71,1
0,0,0,0.0,0.677,1
0,0,0,0.0,0.645,1
0,0,0,0.0,0.627,1
0,0,0,0.0,0.628,1
0,0,0,0.0,0.645,1
0,0,0,0.0,0.7,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.72,1
0,0,0,0.0,0.703,1
0,0,0,0.0,0.739,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.782,1
0,0,0,0.0,0.743,1
0,0,0,0.0,0.737,1
0,0,0,0.0,0.713,1
0,0,0,0.0,0.719,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.725,1
0,0,0,0.0,0.738,1
0,0,0,0.0,0.74,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.721,1
0,0,0,0.0,0.71,1
0,0,0,0.0,0.664,1
0,0,0,0.0,0.662,1
0,0,0,0.0,0.65,1
0,0,0,0.0,0.649,1
0,0,0,0.0,0.646,1
0,0,0,0.0,0.642,1
0,0,0,0.0,0.63,1
0,0,0,0.0,0.646,1
0,0,0,0.0,0.654,1
146,127,94,215.13,0.683,1
90,68,37,118.71,0.701,1
117,67,6,134.96,0.7,1
42,23,13,49.62,0.674,1
0,0,0,0.0,0.655,1
0,0,0,0.0,0.674,1
0,0,0,0.0,0.699,1
0,0,0,0.0,0.703,1
0,0,0,0.0,0.731,1
0,0,0,0.0,0.718,1
0,0,0,0.0,0.678,1
0,0,0,0.0,0.658,1
36,23,26,50.01,0.613,1
19,0,74,76.4,0.593,1
0,0,32,32.0,0.583,1
53,58,160,178.25,0.616,1
0,36,94,100.66,0.631,1
0,1,104,104.0,0.658,1
0,0,62,62.0,0.65,1
0,0,34,34.0,0.637,1
0,4,51,51.16,0.651,1
10,9,54,55.65,0.648,1
32,79,106,136.02,0.637,1
0,16,54,56.32,0.633,1
0,0,0,0.0,0.648,1
0,0,0,0.0,0.662,1
0,0,0,0.0,0.651,1
0,0,0,0.0,0.646,1
0,0,0,0.0,0.652,1
0,0,0,0.0,0.67,1
0,0,0,0.0,0.645,1
0,0,0,0.0,0.638,1
0,0,0,0.0,0.638,1
0,0,0,0.0,0.645,1
0,0,0,0.0,0.654,1
0,0,0,0.0,0.66,1
0,0,0,0.0,0.672,1
0,0,0,0.0,0.684,1
0,0,0,0.0,0.684,1
0,0,0,0.0,0.655,1
0,0,0,0.0,0.681,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.672,1
0,0,0,0.0,0.669,1
0,0,0,0.0,0.671,1
0,0,0,0.0,0.654,1
0,0,0,0.0,0.658,1
0,0,0,0.0,0.658,1
0,0,0,0.0,0.633,1
0,0,0,0.0,0.611,1
0,0,0,0.0,0.607,1
0,0,0,0.0,0.615,1
0,0,0,0.0,0.667,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.745,1
0,0,0,0.0,0.725,1
0,0,0,0.0,0.721,1
0,0,0,0.0,0.672,1
0,0,0,0.0,0.684,1
0,0,0,0.0,0.672,1
0,0,0,0.0,0.718,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.67,1
0,0,0,0.0,0.668,1
0,0,0,0.0,0.646,1
0,0,0,0.0,0.67,1
0,0,0,0.0,0.671,1
0,0,0,0.0,0.698,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.659,1
0,0,0,0.0,0.656,1
0,0,0,0.0,0.637,1
0,0,0,0.0,0.701,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.678,1
0,0,0,0.0,0.665,1
0,0,0,0.0,0.689,1
0,0,0,0.0,0.66,1
0,0,0,0.0,0.685,1
0,0,0,0.0,0.673,1
0,0,0,0.0,0.706,1
0,0,0,0.0,0.722,1
0,0,15,15.0,0.702,1
0,0,0,0.0,0.693,1
0,0,0,0.0,0.696,1
0,0,0,0.0,0.694,1
0,0,0,0.0,0.705,1
0,0,0,0.0,0.7,1
0,0,0,0.0,0.687,1
0,0,0,0.0,0.711,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.747,1
0,0,0,0.0,0.737,1
0,0,0,0.0,0.717,1
14,0,22,26.08,0.691,1
0,0,0,0.0,0.779,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.755,1
0,0,0,0.0,0.778,1
0,0,0,0.0,0.746,1
0,0,0,0.0,0.753,1
0,0,0,0.0,0.74,1
0,0,0,0.0,0.778,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.814,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.822,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.759,1
0,0,0,0.0,0.747,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.768,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.692,1
0,0,0,0.0,0.698,1
0,0,0,0.0,0.688,1
0,0,0,0.0,0.719,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.822,1
0,0,0,0.0,0.797,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.794,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.778,1
0,0,0,0.0,0.67,1
