Axis1,Axis2,Axis3,Vector Magnitude,RR,label
0,0,41,41.0,0.736,0
0,5,69,69.18,0.69,0
17,17,38,44.97,0.695,0
8,0,12,14.42,0.705,0
4,3,41,41.3,0.714,0
1,0,21,21.02,0.772,0
0,0,12,12.0,0.754,0
0,0,0,0.0,0.759,0
0,0,6,6.0,0.754,0
0,0,0,0.0,0.741,0
0,0,0,0.0,0.718,0
0,0,0,0.0,0.69,0
0,0,0,0.0,0.69,0
0,0,0,0.0,0.672,0
0,0,0,0.0,0.661,0
0,0,0,0.0,0.658,0
0,0,0,0.0,0.674,0
0,0,26,26.0,0.678,0
22,37,31,53.05,0.679,0
254,99,158,315.09,0.676,0
155,70,50,177.27,0.688,0
106,178,185,277.75,0.68,0
27,62,98,119.07,0.673,0
2,55,81,97.93,0.673,0
87,16,47,100.17,0.673,0
25,1,66,70.58,0.657,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.657,0
0,0,0,0.0,0.649,0
0,0,0,0.0,0.654,0
0,6,5,7.81,0.649,0
0,66,133,148.48,0.647,0
0,27,62,67.62,0.664,0
1,0,16,16.03,0.671,0
14,26,21,36.24,0.693,0
0,0,41,41.0,0.69,0
0,0,8,8.0,0.697,0
0,0,21,21.0,0.708,0
0,0,15,15.0,0.715,0
51,102,26,116.97,0.64,0
59,69,97,132.86,0.645,0
55,66,4,86.01,0.633,0
6,2,0,6.32,0.626,0
0,0,0,0.0,0.618,0
0,0,0,0.0,0.612,0
0,0,0,0.0,0.61,0
0,0,0,0.0,0.621,0
0,0,0,0.0,0.611,0
0,0,0,0.0,0.621,0
0,0,0,0.0,0.659,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.686,0
0,0,0,0.0,0.737,0
0,0,0,0.0,0.792,0
0,0,0,0.0,0.806,0
0,0,0,0.0,0.848,0
0,0,0,0.0,0.822,0
0,0,0,0.0,0.783,0
0,0,0,0.0,0.751,0
0,0,0,0.0,0.723,0
0,0,0,0.0,0.721,0
0,0,0,0.0,0.714,0
0,0,0,0.0,0.713,0
82,9,70,108.19,0.711,0
29,0,4,29.27,0.7,0
92,0,51,105.19,0.702,0
5,0,0,5.0,0.691,0
1,0,0,1.0,0.697,0
0,0,0,0.0,0.719,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.709,0
0,0,0,0.0,0.71,0
0,0,0,0.0,0.705,0
0,0,0,0.0,0.695,0
0,0,0,0.0,0.681,0
0,0,0,0.0,0.687,0
0,0,0,0.0,0.693,0
0,0,8,8.0,0.711,0
58,7,42,71.95,0.703,0
0,0,23,23.0,0.717,0
0,0,0,0.0,0.708,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.69,0
0,0,0,0.0,0.693,0
0,0,0,0.0,0.671,0
0,0,0,0.0,0.651,0
0,0,0,0.0,0.695,0
27,1,68,73.17,0.71,0
23,37,95,104.51,0.734,0
0,0,0,0.0,0.784,0
0,0,0,0.0,0.751,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.81,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.832,0
0,0,0,0.0,0.848,0
0,0,0,0.0,0.826,0
0,0,0,0.0,0.794,0
0,0,0,0.0,0.76,0
0,0,0,0.0,0.743,0
0,0,0,0.0,0.74,0
12,29,0,31.38,0.73,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.739,0
0,0,0,0.0,0.744,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.749,0
0,0,0,0.0,0.763,0
0,0,0,0.0,0.779,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.677,0
0,0,0,0.0,0.689,0
0,0,0,0.0,0.686,0
0,0,0,0.0,0.706,0
0,0,0,0.0,0.709,0
0,0,0,0.0,0.714,0
0,0,0,0.0,0.711,0
0,0,0,0.0,0.729,0
27,45,138,147.64,0.728,0
14,0,52,53.85,0.727,0
0,0,53,53.0,0.706,0
0,0,1,1.0,0.717,0
3,0,61,61.07,0.703,0
15,0,18,23.43,0.709,0
0,0,22,22.0,0.693,0
0,0,27,27.0,0.7,0
0,0,0,0.0,0.695,0
19,1,2,19.13,0.685,0
0,0,0,0.0,0.661,0
0,0,0,0.0,0.672,0
0,0,19,19.0,0.667,0
0,36,36,50.91,0.667,0
0,0,13,13.0,0.673,0
0,0,0,0.0,0.719,0
0,0,0,0.0,0.773,0
0,0,0,0.0,0.854,0
0,0,0,0.0,0.887,0
0,0,0,0.0,0.822,0
0,0,0,0.0,0.822,0
69,53,50,100.35,0.827,0
1,36,42,55.33,0.789,0
19,63,107,125.61,0.774,0
1,19,47,50.71,0.777,0
0,0,61,61.0,0.818,0
0,0,15,15.0,0.854,0
0,0,0,0.0,0.812,0
22,0,23,31.83,0.796,0
38,2,57,68.53,0.813,0
0,0,0,0.0,0.8,0
1,0,0,1.0,0.807,0
8,0,0,8.0,0.771,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.803,0
16,0,15,21.93,0.771,0
49,45,27,71.8,0.807,0
62,20,106,124.42,0.809,0
5,15,67,68.84,0.816,0
0,5,0,5.0,0.761,0
1,0,115,115.0,0.79,0
32,0,61,68.88,0.771,0
0,0,59,59.0,0.778,0
0,0,8,8.0,0.75,0
0,0,0,0.0,0.787,0
0,0,0,0.0,0.774,0
0,0,0,0.0,0.784,0
16,3,138,138.96,0.804,0
40,0,196,200.04,0.797,0
34,53,198,207.77,0.764,0
25,32,202,206.04,0.762,0
22,118,168,206.48,0.74,0
21,32,59,70.33,0.733,0
43,40,81,100.05,0.72,0
46,9,72,85.91,0.708,0
40,6,29,49.77,0.715,0
0,0,0,0.0,0.717,0
0,0,0,0.0,0.725,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.709,0
0,0,0,0.0,0.729,0
65,70,70,118.43,0.745,0
33,68,116,138.45,0.72,0
70,38,42,90.04,0.743,0
182,61,35,195.12,0.752,0
140,82,48,169.2,0.753,0
74,46,47,99.0,0.79,0
102,64,105,159.77,0.821,0
60,41,74,103.72,0.857,0
108,58,129,177.96,0.815,0
40,71,28,86.17,0.826,0
41,50,5,64.85,0.797,0
25,50,107,120.72,0.8,0
0,1,23,23.02,0.757,0
0,0,20,20.0,0.77,0
10,0,25,26.93,0.775,0
0,0,0,0.0,0.814,0
0,0,0,0.0,0.841,0
8,5,0,9.43,0.824,0
23,17,69,74.69,0.8,0
11,0,72,72.84,0.791,0
0,14,63,64.54,0.779,0
0,8,0,8.0,0.74,0
0,0,0,0.0,0.757,0
0,0,17,17.0,0.761,0
75,40,105,135.09,0.777,0
21,40,75,87.56,0.841,0
0,0,0,0.0,0.891,0
0,0,0,0.0,0.898,0
0,0,0,0.0,0.951,0
0,0,0,0.0,0.922,0
0,0,0,0.0,0.9,0
0,0,0,0.0,0.813,0
35,8,20,41.1,0.759,0
74,168,114,216.09,0.772,0
83,29,43,97.87,0.773,0
27,62,20,70.52,0.802,0
0,5,49,49.25,0.777,0
0,0,0,0.0,0.803,0
0,0,0,0.0,0.798,0
0,0,0,0.0,0.757,0
0,0,0,0.0,0.769,0
0,0,0,0.0,0.744,0
9,0,105,105.39,0.729,0
45,1,132,139.46,0.714,0
20,0,0,20.0,0.692,0
0,0,27,27.0,0.698,0
0,0,34,34.0,0.696,0
0,0,0,0.0,0.703,0
0,0,0,0.0,0.71,0
5,0,16,16.76,0.688,0
0,0,1,1.0,0.693,0
23,21,7,31.92,0.696,0
121,132,91,200.86,0.694,0
29,122,86,152.06,0.705,0
0,105,10,105.48,0.689,0
0,35,0,35.0,0.705,0
0,0,0,0.0,0.697,0
0,0,0,0.0,0.692,0
0,0,0,0.0,0.693,0
47,175,86,200.57,0.675,0
60,105,74,141.78,0.688,0
0,110,80,136.01,0.679,0
34,53,48,79.18,0.687,0
4,56,57,80.01,0.681,0
0,0,46,46.0,0.693,0
0,0,13,13.0,0.717,0
0,0,0,0.0,0.754,0
54,34,89,109.51,0.838,0
7,19,78,80.59,0.805,0
42,0,32,52.8,0.829,0
28,0,5,28.44,0.821,0
10,0,9,13.45,0.817,0
0,0,0,0.0,0.773,0
0,0,0,0.0,0.758,0
1,0,9,9.06,0.743,0
25,0,113,115.73,0.813,0
0,0,63,63.0,0.795,0
0,0,25,25.0,0.786,0
0,0,0,0.0,0.793,0
5,0,0,5.0,0.798,0
0,0,0,0.0,0.799,0
0,0,0,0.0,0.757,0
0,0,0,0.0,0.769,0
0,0,0,0.0,0.778,0
0,0,0,0.0,0.794,0
0,0,0,0.0,0.838,0
0,0,0,0.0,0.84,0
0,0,0,0.0,0.834,0
0,0,0,0.0,0.786,0
0,0,0,0.0,0.819,0
0,0,0,0.0,0.809,0
0,0,0,0.0,0.821,0
0,0,0,0.0,0.831,0
0,0,0,0.0,0.809,0
0,0,0,0.0,0.789,0
0,0,0,0.0,0.811,0
58,34,72,98.51,0.809,0
0,0,68,68.0,0.825,0
0,0,19,19.0,0.832,0
0,0,0,0.0,0.763,0
27,56,105,122.02,0.753,0
83,44,20,96.05,0.749,0
65,48,21,83.49,0.73,0
20,5,22,30.15,0.702,0
24,0,14,27.78,0.721,0
26,0,4,26.31,0.711,0
45,15,83,95.6,0.746,0
33,6,53,62.72,0.754,0
66,23,50,85.94,0.772,0
0,12,33,35.11,0.814,0
103,33,96,144.62,0.852,0
40,79,111,141.99,0.843,0
66,98,47,127.16,0.833,0
27,162,65,176.63,0.815,0
21,28,57,66.89,0.826,0
0,2,3,3.61,0.789,0
4,59,111,125.77,0.808,0
22,39,39,59.38,0.796,0
18,82,226,241.09,0.801,0
10,56,33,65.76,0.759,0
7,21,88,90.74,0.781,0
28,4,36,45.78,0.776,0
2,37,76,84.55,0.787,0
54,79,18,97.37,0.765,0
56,114,67,143.6,0.786,0
68,53,35,93.05,0.794,0
91,95,57,143.37,0.814,0
81,124,18,149.2,0.782,0
104,117,17,157.46,0.804,0
3,30,34,45.44,0.804,0
33,38,42,65.55,0.821,0
36,43,10,56.96,0.786,0
35,25,13,44.93,0.774,0
40,19,10,45.4,0.821,0
5,32,9,33.62,0.785,0
7,5,18,19.95,0.811,0
0,0,0,0.0,0.818,0
31,38,18,52.24,0.833,0
0,23,0,23.0,0.797,0
5,25,0,25.5,0.813,0
0,1,6,6.08,0.804,0
0,12,16,20.0,0.803,0
0,0,0,0.0,0.785,0
11,45,3,46.42,0.745,0
9,8,49,50.46,0.77,0
0,30,12,32.31,0.772,0
0,0,32,32.0,0.813,0
0,2,2,2.83,0.83,0
0,20,7,21.19,0.808,0
23,44,16,52.16,0.787,0
0,7,29,29.83,0.804,0
0,0,0,0.0,0.789,0
0,0,0,0.0,0.786,0
0,1,14,14.04,0.761,0
0,0,32,32.0,0.792,0
0,0,5,5.0,0.795,0
0,0,4,4.0,0.816,0
0,0,0,0.0,0.775,0
0,0,0,0.0,0.785,0
0,0,0,0.0,0.803,0
0,0,0,0.0,0.819,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.777,0
0,0,0,0.0,0.797,0
0,0,0,0.0,0.752,0
0,27,9,28.46,0.761,0
0,3,1,3.16,0.761,0
0,11,8,13.6,0.759,0
0,0,0,0.0,0.732,0
0,0,1,1.0,0.718,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.739,0
0,0,0,0.0,0.726,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.757,0
0,0,0,0.0,0.784,0
0,10,16,18.87,0.761,0
27,24,24,43.37,0.765,0
0,8,2,8.25,0.766,0
0,0,9,9.0,0.761,0
0,0,3,3.0,0.752,0
35,79,33,92.49,0.737,0
31,157,67,173.49,0.763,0
21,82,3,84.7,0.757,0
0,27,0,27.0,0.768,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.761,0
0,0,0,0.0,0.777,0
6,9,0,10.82,0.784,0
38,22,12,45.52,0.777,0
49,19,40,66.05,0.75,0
47,20,48,70.09,0.761,0
25,153,54,164.16,0.75,0
95,240,106,279.04,0.743,0
22,26,0,34.06,0.729,0
6,37,3,37.6,0.75,0
12,8,5,15.26,0.73,0
0,0,0,0.0,0.76,0
4,0,0,4.0,0.778,0
0,0,2,2.0,0.772,0
21,186,92,208.57,0.786,0
49,152,65,172.42,0.798,0
69,283,135,321.05,0.766,0
53,79,14,96.16,0.791,0
15,148,7,148.92,0.783,0
18,64,12,67.56,0.794,0
0,45,0,45.0,0.784,0
0,0,0,0.0,0.768,0
0,0,0,0.0,0.79,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.81,0
0,0,0,0.0,0.801,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.81,0
0,0,0,0.0,0.811,0
0,16,8,17.89,0.811,0
0,11,19,21.95,0.778,0
0,0,0,0.0,0.771,0
0,0,27,27.0,0.783,0
0,0,36,36.0,0.777,0
0,0,25,25.0,0.78,0
17,2,54,56.65,0.747,0
49,34,95,112.17,0.763,0
0,0,19,19.0,0.754,0
0,0,0,0.0,0.755,0
0,8,18,19.7,0.739,0
0,12,29,31.38,0.735,0
0,0,15,15.0,0.762,0
7,0,32,32.76,0.767,0
5,21,15,26.29,0.753,0
189,41,33,196.19,0.743,0
96,14,63,115.68,0.765,0
53,11,48,72.35,0.77,0
44,21,46,67.03,0.769,0
0,5,46,46.27,0.75,0
0,23,1,23.02,0.754,0
3,45,17,48.2,0.747,0
1,14,31,34.03,0.726,0
0,0,80,80.0,0.749,0
0,0,14,14.0,0.73,0
0,0,12,12.0,0.744,0
0,9,0,9.0,0.729,0
0,35,0,35.0,0.709,0
4,5,35,35.58,0.701,0
22,16,36,45.12,0.688,0
10,167,70,181.35,0.684,0
9,59,36,69.7,0.687,0
0,43,0,43.0,0.688,0
0,9,0,9.0,0.692,0
0,0,0,0.0,0.688,0
0,22,0,22.0,0.676,0
20,22,22,36.99,0.684,0
26,128,87,156.94,0.682,0
31,87,32,97.74,0.689,0
0,34,41,53.26,0.693,0
10,27,4,29.07,0.716,0
0,18,15,23.43,0.728,0
103,61,47,128.6,0.727,0
41,11,46,62.59,0.715,0
25,15,31,42.56,0.733,0
32,0,41,52.01,0.727,0
0,0,16,16.0,0.712,0
1,0,30,30.02,0.688,0
1,0,19,19.03,0.704,0
20,51,36,65.55,0.701,0
81,154,144,225.86,0.728,0
4,86,70,110.96,0.72,0
39,60,59,92.75,0.7,0
101,91,234,270.63,0.677,0
7,12,82,83.17,0.658,0
6,5,107,107.28,0.655,0
0,10,28,29.73,0.644,0
3,32,0,32.14,0.634,0
4,16,7,17.92,0.628,0
0,9,19,21.02,0.626,0
31,14,74,81.44,0.624,0
65,23,66,95.45,0.617,0
45,42,33,69.84,0.613,0
26,28,0,38.21,0.607,0
60,56,73,109.84,0.607,0
19,0,65,67.72,0.613,0
3,15,55,57.09,0.606,0
4,0,54,54.15,0.604,0
0,0,0,0.0,0.599,0
23,15,22,35.19,0.615,0
31,89,92,131.7,0.61,0
53,51,58,93.67,0.636,0
19,43,99,109.59,0.648,0
23,66,102,123.65,0.66,0
17,26,84,89.56,0.709,0
19,9,33,39.13,0.753,0
0,3,0,3.0,0.765,0
0,0,0,0.0,0.736,0
0,0,0,0.0,0.71,0
0,0,0,0.0,0.691,0
0,0,0,0.0,0.668,0
0,0,0,0.0,0.653,0
0,0,0,0.0,0.643,0
0,0,0,0.0,0.631,0
0,0,19,19.0,0.628,0
0,0,32,32.0,0.626,0
8,31,14,34.94,0.625,0
3,21,5,21.79,0.631,0
0,0,10,10.0,0.627,0
0,0,0,0.0,0.633,0
0,11,0,11.0,0.64,0
0,0,0,0.0,0.64,0
0,0,0,0.0,0.58,0
0,0,0,0.0,0.579,0
0,5,4,6.4,0.578,0
0,0,0,0.0,0.579,0
0,6,23,23.77,0.581,0
0,0,0,0.0,0.585,0
0,0,0,0.0,0.613,0
0,0,0,0.0,0.619,0
0,0,17,17.0,0.638,0
0,0,13,13.0,0.666,0
0,0,1,1.0,0.699,0
0,0,0,0.0,0.701,0
2,1,20,20.12,0.722,0
0,17,8,18.79,0.726,0
5,6,71,71.43,0.715,0
0,9,23,24.7,0.697,0
0,14,9,16.64,0.683,0
0,12,21,24.19,0.671,0
0,13,1,13.04,0.659,0
11,20,38,44.33,0.645,0
0,18,33,37.59,0.631,0
15,19,32,40.12,0.617,0
0,0,5,5.0,0.604,0
35,24,18,46.1,0.597,0
38,23,55,70.7,0.594,0
34,57,0,66.37,0.6,0
10,17,40,44.6,0.604,0
65,20,37,77.42,0.611,0
119,78,36,146.77,0.623,0
0,12,38,39.85,0.633,0
9,15,13,21.79,0.653,0
32,33,19,49.74,0.658,0
63,41,42,86.1,0.675,0
53,37,35,73.51,0.683,0
47,14,20,52.96,0.68,0
161,105,88,211.4,0.69,0
55,40,61,91.36,0.694,0
16,28,66,73.46,0.689,0
16,38,76,86.46,0.675,0
176,113,46,214.15,0.661,0
135,153,84,220.66,0.819,0
25,33,15,44.03,0.833,0
143,84,76,182.43,0.872,0
76,26,37,88.44,0.879,0
8,15,49,51.87,0.863,0
0,11,0,11.0,0.845,0
1,4,19,19.44,0.904,0
29,14,40,51.35,0.868,0
10,0,33,34.48,0.826,0
97,23,37,106.33,0.809,0
54,184,134,233.94,0.787,0
22,93,18,97.25,0.752,0
0,32,13,34.54,0.744,0
0,0,0,0.0,0.728,0
0,0,0,0.0,0.716,0
0,0,0,0.0,0.701,0
6,7,0,9.22,0.685,0
1,6,3,6.78,0.676,0
19,42,93,103.8,0.663,0
0,1,14,14.04,0.659,0
77,51,53,106.48,0.654,0
147,266,113,324.24,0.654,0
42,51,72,97.72,0.656,0
13,51,137,146.76,0.655,0
34,59,108,127.68,0.656,0
1,112,6,112.17,0.648,0
20,35,0,40.31,0.652,0
0,41,24,47.51,0.648,0
0,0,13,13.0,0.645,0
15,44,27,53.76,0.639,0
13,14,73,75.46,0.642,0
0,0,17,17.0,0.641,0
0,0,0,0.0,0.643,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.644,0
0,0,0,0.0,0.644,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.66,0
0,6,0,6.0,0.665,0
31,20,36,51.55,0.727,0
12,47,37,61.01,0.752,0
13,34,6,36.89,0.758,0
9,19,10,23.28,0.793,0
3,5,0,5.83,0.908,0
120,120,37,173.69,0.981,0
0,0,0,0.0,0.997,0
0,2,0,2.0,0.921,0
13,27,38,48.39,0.85,0
54,75,6,92.61,0.879,0
140,125,62,197.66,0.906,0
47,33,41,70.56,0.915,0
46,45,19,67.1,0.898,0
6,5,9,11.92,0.9,0
8,2,0,8.25,0.892,0
9,21,12,25.81,0.878,0
14,12,8,20.1,0.813,0
0,16,22,27.2,0.826,0
0,18,11,21.1,0.815,0
30,32,71,83.46,0.836,0
44,57,95,119.21,0.804,0
2,167,41,171.97,0.813,0
6,53,74,91.22,0.83,0
1,72,3,72.07,0.863,0
0,13,0,13.0,0.85,0
0,0,0,0.0,0.802,0
0,0,0,0.0,0.821,0
6,4,0,7.21,0.811,0
3,3,0,4.24,0.811,0
0,0,0,0.0,0.797,0
0,0,0,0.0,0.815,0
4,3,0,5.0,0.83,0
4,10,7,12.85,0.845,0
23,35,78,88.53,0.806,0
5,32,81,87.24,0.838,0
29,79,41,93.61,0.837,0
41,49,39,74.85,0.857,0
4,12,42,43.86,0.799,0
28,20,33,47.68,0.826,0
34,78,56,101.86,0.83,0
36,47,6,59.51,0.846,0
23,49,19,57.37,0.811,0
0,29,40,49.41,0.821,0
0,14,11,17.8,0.826,0
0,0,2,2.0,0.862,0
0,0,0,0.0,0.811,0
0,0,0,0.0,0.835,0
0,0,0,0.0,0.819,0
0,0,21,21.0,0.821,0
0,0,0,0.0,0.763,0
50,23,55,77.81,0.78,0
119,86,15,147.59,0.787,0
74,60,0,95.27,0.825,0
126,112,98,195.0,0.823,0
64,82,63,121.61,0.778,0
17,14,19,29.09,0.784,0
0,0,0,0.0,0.782,0
0,0,0,0.0,0.785,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.744,0
0,0,0,0.0,0.767,0
0,0,0,0.0,0.751,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.731,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.755,0
0,0,0,0.0,0.759,0
0,0,0,0.0,0.794,0
0,0,0,0.0,0.842,0
0,0,0,0.0,0.89,0
0,0,0,0.0,0.883,0
0,0,0,0.0,0.872,0
0,0,0,0.0,0.873,0
0,0,0,0.0,0.835,0
0,0,0,0.0,0.914,0
0,0,0,0.0,0.917,0
0,0,0,0.0,0.881,0
0,0,0,0.0,0.837,0
0,0,0,0.0,0.783,0
0,0,0,0.0,0.779,0
0,0,0,0.0,0.775,0
0,0,0,0.0,0.782,0
0,0,0,0.0,0.797,0
0,0,0,0.0,0.776,0
0,0,0,0.0,0.802,0
0,0,0,0.0,0.805,0
0,0,0,0.0,0.832,0
0,0,0,0.0,0.822,0
12,79,21,82.62,0.796,0
77,87,37,121.93,0.831,0
15,73,19,76.91,0.846,0
6,61,12,62.46,0.869,0
9,0,9,12.73,0.821,0
20,96,28,101.98,0.786,0
20,10,13,25.87,0.808,0
0,1,0,1.0,0.796,0
0,2,0,2.0,0.808,0
63,96,68,133.45,0.768,0
18,48,51,72.31,0.778,0
54,7,57,78.83,0.778,0
32,7,32,45.79,0.791,0
78,56,124,156.83,0.766,0
56,19,14,60.77,0.752,0
52,42,47,81.71,0.766,0
75,84,105,153.97,0.771,0
50,71,37,94.39,0.791,0
39,90,50,110.1,0.77,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.803,0
0,0,0,0.0,0.815,0
0,0,0,0.0,0.801,0
0,0,0,0.0,0.793,0
36,109,59,129.07,0.816,0
91,240,76,267.69,0.82,0
44,47,14,65.89,0.836,0
56,38,63,92.46,0.804,0
18,174,41,179.67,0.833,0
25,56,13,62.69,0.823,0
0,63,31,70.21,0.827,0
2,31,35,46.8,0.777,0
130,5,106,167.81,0.799,0
71,24,70,102.55,0.783,0
122,49,129,184.19,0.795,0
44,22,31,58.15,0.76,0
0,2,8,8.25,0.771,0
0,0,0,0.0,0.761,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.732,0
0,0,0,0.0,0.754,0
0,0,8,8.0,0.766,0
0,4,27,27.29,0.801,0
0,13,28,30.87,0.808,0
0,0,61,61.0,0.823,0
0,0,20,20.0,0.816,0
22,25,26,42.25,0.819,0
50,16,41,66.61,0.778,0
13,7,10,17.83,0.767,0
89,57,70,126.77,0.76,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.737,0
0,0,0,0.0,0.713,0
42,20,0,46.52,0.735,0
100,62,54,129.46,0.734,0
90,68,107,155.48,0.753,0
14,32,57,66.85,0.739,0
11,4,29,31.27,0.768,0
18,13,38,44.01,0.784,0
40,245,112,272.34,0.796,0
15,108,42,116.85,0.777,0
5,52,5,52.48,0.771,0
2,1,1,2.45,0.788,0
0,0,5,5.0,0.781,0
0,0,0,0.0,0.765,0
10,0,12,15.62,0.73,0
0,0,8,8.0,0.741,0
0,0,0,0.0,0.733,0
0,0,0,0.0,0.735,0
22,1,8,23.43,0.729,0
5,0,0,5.0,0.707,0
0,0,0,0.0,0.715,0
0,0,0,0.0,0.694,0
8,0,4,8.94,0.845,0
5,0,0,5.0,0.813,0
107,28,28,114.09,0.787,0
202,152,98,271.13,0.787,0
135,68,96,179.07,0.777,0
195,197,97,293.67,0.759,0
43,53,31,74.96,0.758,0
17,5,0,17.72,0.759,0
22,0,5,22.56,0.748,0
8,19,26,33.18,0.741,0
37,13,5,39.53,0.715,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.726,0
0,0,0,0.0,0.744,0
0,0,0,0.0,0.751,0
0,0,13,13.0,0.725,0
0,0,15,15.0,0.741,0
5,0,38,38.33,0.742,0
65,138,53,161.49,0.754,0
1,160,80,178.89,0.73,0
62,183,129,232.32,0.754,0
28,213,91,233.31,0.745,0
53,195,42,206.39,0.758,0
0,22,0,22.0,0.733,0
39,66,12,77.6,0.745,0
47,64,44,90.78,0.753,0
6,69,27,74.34,0.771,0
10,98,11,99.12,0.784,0
0,1,0,1.0,0.752,0
0,0,32,32.0,0.779,0
0,7,25,25.96,0.763,0
0,11,0,11.0,0.767,0
224,48,135,265.9,0.737,0
107,17,70,128.99,0.75,0
70,50,17,87.69,0.738,0
81,55,16,99.21,0.713,0
154,77,10,172.47,0.726,0
50,3,2,50.13,0.726,0
255,91,149,309.04,0.742,0
106,2,79,132.22,0.747,0
50,15,35,62.85,0.723,0
11,10,34,37.11,0.751,0
0,0,0,0.0,0.743,0
0,0,0,0.0,0.761,0
0,0,0,0.0,0.746,0
0,0,0,0.0,0.755,0
11,38,5,39.87,0.771,0
4,19,10,21.84,0.772,0
3,6,0,6.71,0.784,0
9,52,10,53.71,0.783,0
0,28,9,29.41,0.74,0
0,7,0,7.0,0.751,0
0,0,0,0.0,0.741,0
0,0,0,0.0,0.742,0
0,10,0,10.0,0.737,0
0,7,5,8.6,0.716,0
0,24,18,30.0,0.727,0
0,4,16,16.49,0.712,0
0,19,7,20.25,0.724,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.701,0
0,0,0,0.0,0.714,0
0,0,0,0.0,0.717,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.728,0
0,0,0,0.0,0.749,0
0,0,0,0.0,0.791,0
0,0,0,0.0,0.821,0
0,0,0,0.0,0.837,0
0,0,0,0.0,0.725,0
0,0,0,0.0,0.744,0
0,0,0,0.0,0.747,0
0,0,0,0.0,0.77,0
0,0,0,0.0,0.784,0
0,0,0,0.0,0.759,0
8,0,31,32.02,0.789,0
0,0,0,0.0,0.785,0
2,0,5,5.39,0.804,0
6,11,48,49.61,0.773,0
0,21,0,21.0,0.792,0
56,57,61,100.53,0.8,0
95,14,65,115.96,0.797,0
71,0,63,94.92,0.761,0
142,55,23,154.01,0.763,0
102,46,12,112.53,0.773,0
61,24,15,67.25,0.782,0
2,0,2,2.83,0.793,0
7,0,9,11.4,0.757,0
0,0,15,15.0,0.788,0
0,0,35,35.0,0.796,0
0,0,3,3.0,0.813,0
0,0,24,24.0,0.775,0
0,0,32,32.0,0.776,0
0,0,58,58.0,0.785,0
0,0,90,90.0,0.782,0
7,1,24,25.02,0.768,0
14,27,133,136.43,0.755,0
0,10,33,34.48,0.773,0
0,0,48,48.0,0.768,0
2,0,19,19.1,0.771,0
0,0,42,42.0,0.737,0
0,0,1,1.0,0.734,0
0,0,46,46.0,0.827,0
0,0,43,43.0,0.824,0
0,13,1,13.04,0.783,0
16,23,45,53.01,0.775,0
0,18,14,22.8,0.786,0
0,0,0,0.0,0.78,0
0,0,0,0.0,0.778,0
0,0,0,0.0,0.747,0
0,0,0,0.0,0.76,0
0,0,0,0.0,0.766,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.762,0
0,0,0,0.0,0.743,0
54,22,29,65.12,0.767,0
92,42,71,123.57,0.761,0
48,5,48,68.07,0.767,0
1,0,2,2.24,0.742,0
0,0,0,0.0,0.732,0
0,0,0,0.0,0.747,0
0,0,0,0.0,0.737,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.729,0
7,36,3,36.8,0.735,0
0,2,0,2.0,0.761,0
17,43,0,46.24,0.784,0
0,20,0,20.0,0.799,0
0,3,0,3.0,0.768,0
0,0,0,0.0,0.791,0
0,0,0,0.0,0.791,0
0,0,0,0.0,0.808,0
0,0,0,0.0,0.773,0
11,0,22,24.6,0.762,0
0,0,1,1.0,0.777,0
16,25,24,38.17,0.763,0
7,17,8,20.05,0.833,0
0,5,0,5.0,0.795,0
0,9,0,9.0,0.796,0
0,0,0,0.0,0.763,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.719,0
0,0,0,0.0,0.722,0
